id;recvtime;fiwareservicepath;entitytype;entityid;laeq;laeq_d;laeq_den;laeq_e;laeq_n;dateobserved
174;2021-04-02T00:00:52+00:00;/sonometros;NoiseLevelObserved;T248684-daily;60.1;62.1;61.3;58.8;47.6;2021-04-01
175;2021-04-03T00:00:56+00:00;/sonometros;NoiseLevelObserved;T248684-daily;59.3;61.3;60.1;57.5;44.6;2021-04-02
176;2021-04-04T00:00:59+00:00;/sonometros;NoiseLevelObserved;T248684-daily;60.6;62.7;61.4;56.3;47.4;2021-04-03
180;2021-04-08T00:00:23+00:00;/sonometros;NoiseLevelObserved;T248684-daily;59.7;61.6;60.9;58.8;47.6;2021-04-07
181;2021-04-09T00:00:08+00:00;/sonometros;NoiseLevelObserved;T248684-daily;59.5;61.4;60.8;58.5;48.0;2021-04-08
183;2021-04-11T00:01:15+00:00;/sonometros;NoiseLevelObserved;T248684-daily;59.9;61.9;61.2;57.6;49.2;2021-04-10
186;2021-04-14T00:00:25+00:00;/sonometros;NoiseLevelObserved;T248684-daily;59.8;61.8;61.2;57.6;49.2;2021-04-13
190;2021-04-18T00:00:30+00:00;/sonometros;NoiseLevelObserved;T248684-daily;61.8;63.8;62.8;58.4;49.7;2021-04-17
195;2021-04-23T00:00:42+00:00;/sonometros;NoiseLevelObserved;T248684-daily;60.3;62.1;62.2;60.5;51.0;2021-04-22
207;2021-05-05T00:00:18+00:00;/sonometros;NoiseLevelObserved;T248684-daily;60.8;62.4;62.7;62.9;50.0;2021-05-04
208;2021-05-06T00:00:21+00:00;/sonometros;NoiseLevelObserved;T248684-daily;60.6;62.4;62.4;61.6;50.3;2021-05-05
212;2021-05-10T00:00:31+00:00;/sonometros;NoiseLevelObserved;T248684-daily;59.3;61.0;62.1;58.7;53.1;2021-05-09
214;2021-05-12T00:00:33+00:00;/sonometros;NoiseLevelObserved;T248684-daily;59.5;60.9;62.1;61.8;51.7;2021-05-11
215;2021-05-13T00:02:38+00:00;/sonometros;NoiseLevelObserved;T248684-daily;60.8;61.5;64.1;65.2;54.1;2021-05-12
229;2021-05-27T00:00:19+00:00;/sonometros;NoiseLevelObserved;T248684-daily;60.4;61.6;64.4;61.4;56.6;2021-05-26
231;2021-05-29T00:00:17+00:00;/sonometros;NoiseLevelObserved;T248684-daily;66.6;64.2;74.3;70.0;68.3;2021-05-28
238;2021-06-05T00:00:33+00:00;/sonometros;NoiseLevelObserved;T248684-daily;63.6;63.9;68.1;68.2;59.9;2021-06-04
241;2021-06-08T00:00:41+00:00;/sonometros;NoiseLevelObserved;T248684-daily;62.2;62.7;66.6;66.3;58.6;2021-06-07
245;2021-06-12T00:00:51+00:00;/sonometros;NoiseLevelObserved;T248684-daily;64.0;63.8;68.7;69.5;60.4;2021-06-11
247;2021-06-14T00:00:57+00:00;/sonometros;NoiseLevelObserved;T248684-daily;60.5;59.6;67.8;58.4;62.0;2021-06-13
251;2021-06-18T00:00:16+00:00;/sonometros;NoiseLevelObserved;T248684-daily;62.3;63.0;66.9;64.2;59.6;2021-06-17
255;2021-08-25T00:00:40+00:00;/sonometros;NoiseLevelObserved;T248684-daily;62.4;63.2;66.4;64.8;58.5;2021-08-24
256;2021-08-26T00:01:42+00:00;/sonometros;NoiseLevelObserved;T248684-daily;63.6;64.6;67.3;66.2;59.0;2021-08-25
257;2021-08-27T00:00:46+00:00;/sonometros;NoiseLevelObserved;T248684-daily;61.2;61.8;65.2;65.7;56.4;2021-08-26
261;2021-08-31T00:00:56+00:00;/sonometros;NoiseLevelObserved;T248684-daily;63.6;63.2;68.8;68.7;61.3;2021-08-30
263;2021-09-02T00:00:02+00:00;/sonometros;NoiseLevelObserved;T248684-daily;68.9;69.4;72.9;73.2;64.2;2021-09-01
