FID,featureid,sensorid,phenomenon_time,battery_voltage,humidity,temperature,no_we,no_aux,no2_we,no2_aux,ox_we,ox_aux,co_aux,co_we,no_concentration,no2_concentration,ox_concentration,co_concentration
historic_air_quality_sensor_raw_observations_2019_11.fid--6ccc9236_17914903370_7954,88,4019,2019-11-23T08:12:38.231,5.23,80.4906311,9.07334045,303.68041992,11.53564453,230.80444336,8.14819336,246.55151367,7.78198242,26.00097656,365.75317383,-6.26465727,46.46004721,2.86440448,79.25635562
historic_air_quality_sensor_raw_observations_2019_11.fid--6ccc9236_17914903370_7955,88,4019,2019-11-23T07:52:36.227,5.231,80.03668213,9.12696594,301.94091797,10.16235352,229.61425781,7.23266602,246.3684082,7.69042969,21.33178711,360.3515625,-8.74800449,43.22496825,2.52904647,68.37246412
historic_air_quality_sensor_raw_observations_2019_11.fid--6ccc9236_17914903370_7956,88,4019,2019-11-23T09:02:37.994,5.228,81.41188049,9.09210937,308.53271484,16.47949219,233.18481445,9.97924805,247.74169922,8.33129883,36.80419922,378.84521484,2.67539274,52.93020511,4.87655248,104.43869282
historic_air_quality_sensor_raw_observations_2019_11.fid--6ccc9236_17914903370_7957,88,4019,2019-11-23T08:32:38.574,5.228,82.13667297,9.01703369,302.30712891,10.52856445,230.25512695,7.41577148,245.72753906,6.50024414,28.19824219,368.13354492,-8.08577857,43.87198404,-1.83060754,84.37818692
historic_air_quality_sensor_raw_observations_2019_11.fid--6ccc9236_17914903370_7958,88,4019,2019-11-23T09:52:37.103,5.23,80.25984192,9.74365906,309.35668945,17.21191406,233.55102539,10.16235352,248.01635742,8.42285156,37.8112793,379.85229492,3.9998446,53.5772209,5.21191049,106.78619883
historic_air_quality_sensor_raw_observations_2019_11.fid--6ccc9236_17914903370_7959,88,4019,2019-11-23T09:42:33.543,5.23,80.15875244,9.64713318,307.80029297,15.93017578,233.09326172,9.79614258,247.65014648,7.87353516,37.35351562,379.66918945,1.68205385,52.28318932,3.19976248,105.71915064
historic_air_quality_sensor_raw_observations_2019_11.fid--6ccc9236_17914903370_795a,88,4019,2019-11-23T09:32:37.38,5.228,79.66474915,9.54792603,304.59594727,12.54272461,231.90307617,8.5144043,247.28393555,7.59887695,29.11376953,371.42944336,-4.44353597,47.75407879,2.19368847,86.51228329
historic_air_quality_sensor_raw_observations_2019_11.fid--6ccc9236_17914903370_795b,88,4019,2019-11-23T09:12:32.463,5.228,81.28027344,9.25566711,309.72290039,16.84570312,233.73413086,10.43701172,248.38256836,8.69750977,40.10009766,382.04956055,3.33761867,54.54774459,6.21798449,112.12143976
historic_air_quality_sensor_raw_observations_2019_11.fid--6ccc9236_17914903370_795c,88,4019,2019-11-23T10:42:32.337,5.228,79.521698,10.16998169,314.11743164,21.51489258,234.6496582,10.98632812,249.57275391,9.52148438,76.171875,419.86083984,11.78099924,56.48879196,9.2362065,196.20483683
historic_air_quality_sensor_raw_observations_2019_11.fid--6ccc9236_17914903370_795d,88,4019,2019-11-23T10:32:37.875,5.231,79.20507812,10.06273071,307.8918457,15.10620117,232.81860352,9.33837891,247.92480469,8.14819336,50.53710938,393.58520508,0.19204552,50.66564985,4.20583648,136.4501384
historic_air_quality_sensor_raw_observations_2019_11.fid--6ccc9236_17914903370_795e,88,4019,2019-11-23T10:22:34.663,5.23,79.65330505,9.99569885,306.42700195,14.00756836,232.63549805,9.0637207,247.46704102,7.59887695,35.06469727,378.02124023,-1.79463226,49.69512616,2.19368847,100.38390971
historic_air_quality_sensor_raw_observations_2019_11.fid--6ccc9236_17914903370_795f,88,4019,2019-11-23T11:42:38.351,5.23,74.9135437,11.33365479,305.69458008,12.54272461,230.43823242,6.22558594,247.00927734,6.50024414,46.32568359,389.73999023,-4.44353597,39.6663814,-1.83060754,126.63329509
historic_air_quality_sensor_raw_observations_2019_11.fid--6ccc9236_17914903370_7960,88,4019,2019-11-23T11:32:34.872,5.231,77.59336853,11.12719666,309.72290039,16.75415039,232.45239258,8.33129883,247.92480469,7.41577148,62.34741211,405.94482422,3.17206219,47.107063,1.52297247,163.97998161
historic_air_quality_sensor_raw_observations_2019_11.fid--6ccc9236_17914903370_7961,88,4019,2019-11-23T11:22:38.132,5.23,78.55085754,10.89928833,310.36376953,17.39501953,232.81860352,8.88061523,248.19946289,7.78198242,56.94580078,399.99389648,4.33095756,49.04811037,2.86440448,151.38881301
historic_air_quality_sensor_raw_observations_2019_11.fid--6ccc9236_17914903370_7962,88,4019,2019-11-23T11:12:33.017,5.228,79.27374268,10.70087402,310.72998047,18.12744141,232.45239258,8.60595703,247.83325195,7.59887695,60.51635742,403.47290039,5.65540941,48.07758668,2.19368847,159.71178886
historic_air_quality_sensor_raw_observations_2019_11.fid--6ccc9236_17914903370_7963,88,4019,2019-11-23T11:02:37.079,5.231,79.73532104,10.52927246,311.27929688,18.31054688,233.64257812,9.79614258,248.38256836,8.14819336,66.92504883,410.98022461,5.98652238,52.28318932,4.20583648,174.65046347
historic_air_quality_sensor_raw_observations_2019_11.fid--6ccc9236_17914903370_7964,88,4019,2019-11-23T12:22:33.41,5.233,68.09667969,11.89135986,304.50439453,10.71166992,228.69873047,4.94384766,247.55859375,7.59887695,36.43798828,379.85229492,-7.7546656,35.13727087,2.19368847,103.58505427
historic_air_quality_sensor_raw_observations_2019_11.fid--6ccc9236_17914903370_7965,88,4019,2019-11-23T12:12:33.261,5.231,69.49667358,11.8350531,304.87060547,11.26098633,229.06494141,5.12695312,247.19238281,7.23266602,40.64941406,384.52148438,-6.76132671,35.78428666,0.85225647,113.40189758
historic_air_quality_sensor_raw_observations_2019_11.fid--6ccc9236_17914903370_7966,88,4019,2019-11-23T12:02:37.298,5.228,71.61383057,11.69294556,305.78613281,12.54272461,230.07202148,6.1340332,247.83325195,7.50732422,54.93164062,398.98681641,-4.44353597,39.34287351,1.85833047,146.69380099
historic_air_quality_sensor_raw_observations_2019_11.fid--6ccc9236_17914903370_7967,88,4019,2019-11-23T13:22:34.696,5.233,60.62368774,12.32840759,304.6875,10.34545898,226.77612305,3.38745117,249.57275391,9.88769531,28.47290039,370.69702148,-8.41689153,29.63763665,10.57763851,85.01841583
historic_air_quality_sensor_raw_observations_2019_11.fid--6ccc9236_17914903370_7968,88,4019,2019-11-23T13:12:33.997,5.233,62.2220459,12.2747821,304.77905273,10.52856445,227.69165039,4.39453125,248.84033203,8.97216797,33.96606445,377.28881836,-8.08577857,33.1962235,7.22405849,97.82299406
historic_air_quality_sensor_raw_observations_2019_11.fid--6ccc9236_17914903370_7969,88,4019,2019-11-23T13:02:34.9,5.23,65.09832764,12.21847534,303.95507812,11.07788086,228.42407227,4.94384766,248.19946289,8.42285156,36.89575195,380.21850586,-7.09243968,35.13727087,5.21191049,104.65210245
historic_air_quality_sensor_raw_observations_2019_11.fid--6ccc9236_17914903370_796a,88,4019,2019-11-23T12:52:37.975,5.231,65.23184204,12.14339966,306.88476562,12.72583008,228.69873047,5.31005859,248.93188477,8.97216797,34.14916992,378.11279297,-4.11242301,36.43130245,7.22405849,98.24981334
historic_air_quality_sensor_raw_observations_2019_11.fid--6ccc9236_17914903370_796b,88,4019,2019-11-23T14:22:32.845,5.233,56.88909912,12.59921631,303.86352539,9.79614258,226.77612305,3.57055664,248.7487793,9.42993164,27.09960938,369.59838867,-9.41023042,30.28465244,8.9008485,81.81727127
historic_air_quality_sensor_raw_observations_2019_11.fid--6ccc9236_17914903370_796c,88,4019,2019-11-23T13:52:32.665,5.231,59.2179718,12.49196533,302.49023438,8.23974609,226.86767578,3.84521484,249.66430664,9.97924805,25.72631836,368.59130859,-12.22469061,31.25517613,10.91299651,78.61612671
historic_air_quality_sensor_raw_observations_2019_11.fid--6ccc9236_17914903370_796d,88,4019,2019-11-23T15:32:37.197,5.233,56.34550476,12.87806885,302.76489258,8.14819336,226.40991211,3.75366211,250.30517578,11.16943359,27.92358398,370.14770508,-12.39024709,30.93166823,15.27265053,83.73795801
historic_air_quality_sensor_raw_observations_2019_11.fid--6ccc9236_17914903370_796e,88,4019,2019-11-23T15:22:33.067,5.234,57.61579895,12.8512561,303.77197266,9.61303711,226.13525391,3.47900391,249.57275391,10.62011719,24.71923828,367.67578125,-9.74134338,29.96114455,13.26050252,76.2686207
historic_air_quality_sensor_raw_observations_2019_11.fid--6ccc9236_17914903370_796f,88,4019,2019-11-23T14:42:34.692,5.232,57.04740906,12.67965454,303.49731445,9.0637207,226.40991211,3.75366211,248.7487793,9.42993164,21.24023438,363.46435547,-10.73468227,30.93166823,8.9008485,68.15905449
historic_air_quality_sensor_raw_observations_2019_11.fid--6ccc9236_17914903370_7970,88,4019,2019-11-23T14:32:37.96,5.234,56.58010864,12.63407288,302.67333984,8.7890625,226.77612305,3.84521484,248.7487793,9.70458984,26.73339844,369.96459961,-11.23135172,31.25517613,9.9069225,80.96363272
historic_air_quality_sensor_raw_observations_2019_11.fid--6ccc9236_17914903370_7971,88,4019,2019-11-23T16:32:34.095,5.234,57.71116638,12.33913269,301.66625977,7.14111328,227.32543945,5.12695312,248.93188477,10.34545898,27.74047852,370.14770508,-14.21136839,35.78428666,12.25442851,83.31113873
historic_air_quality_sensor_raw_observations_2019_11.fid--6ccc9236_17914903370_7972,88,4019,2019-11-23T16:22:30.602,5.231,56.57247925,12.43029602,302.39868164,7.96508789,226.59301758,4.39453125,250.21362305,11.53564453,22.33886719,364.37988281,-12.72136005,33.1962235,16.61408253,70.71997013
historic_air_quality_sensor_raw_observations_2019_11.fid--6ccc9236_17914903370_7973,88,4019,2019-11-23T16:12:31.867,5.234,57.79508972,12.53486572,302.85644531,8.33129883,227.50854492,5.03540039,249.38964844,10.80322266,24.99389648,366.66870117,-12.05913413,35.46077877,13.93121852,76.90884961
historic_air_quality_sensor_raw_observations_2019_11.fid--6ccc9236_17914903370_7974,88,4019,2019-11-23T16:02:37.75,5.235,56.9825592,12.64479797,303.40576172,8.88061523,225.67749023,3.38745117,249.38964844,10.62011719,21.97265625,363.73901367,-11.06579524,29.63763665,13.26050252,69.86633159
historic_air_quality_sensor_raw_observations_2019_11.fid--6ccc9236_17914903370_7975,88,4019,2019-11-23T17:22:36.704,5.234,58.64195251,11.79215271,302.0324707,7.96508789,228.14941406,5.67626953,249.11499023,10.43701172,31.40258789,372.98583984,-12.72136005,37.72533403,12.58978652,91.84752422
historic_air_quality_sensor_raw_observations_2019_11.fid--6ccc9236_17914903370_7976,88,4019,2019-11-23T17:12:37.14,5.233,58.73350525,11.85114075,301.4831543,8.23974609,227.87475586,5.76782227,248.65722656,10.34545898,28.65600586,371.24633789,-12.22469061,38.04884193,12.25442851,85.4452351
historic_air_quality_sensor_raw_observations_2019_11.fid--6ccc9236_17914903370_7977,88,4019,2019-11-23T17:02:36.991,5.234,59.17791748,11.96643555,302.85644531,8.60595703,227.41699219,5.31005859,248.29101562,9.79614258,35.15625,377.01416016,-11.56246468,36.43130245,10.24228051,100.59731935
historic_air_quality_sensor_raw_observations_2019_11.fid--6ccc9236_17914903370_7978,88,4019,2019-11-23T16:52:33.039,5.234,59.1550293,12.09781799,301.4831543,7.78198242,228.42407227,6.04248047,249.0234375,10.43701172,28.74755859,370.60546875,-13.05247302,39.01936561,12.58978652,85.65864474
historic_air_quality_sensor_raw_observations_2019_11.fid--6ccc9236_17914903370_7979,88,4019,2019-11-23T16:42:31.07,5.233,58.21279907,12.21847534,301.94091797,7.78198242,227.05078125,4.94384766,249.11499023,10.71166992,26.55029297,368.59130859,-13.05247302,35.13727087,13.59586052,80.53681345
historic_air_quality_sensor_raw_observations_2019_11.fid--6ccc9236_17914903370_797a,88,4019,2019-11-23T18:12:31.843,5.232,62.55010986,11.16741577,302.76489258,9.24682617,229.61425781,7.50732422,248.38256836,10.16235352,57.86132812,401.55029297,-10.40356931,44.19549194,11.58371251,153.52290938
historic_air_quality_sensor_raw_observations_2019_11.fid--6ccc9236_17914903370_797b,88,4019,2019-11-23T18:02:37.57,5.235,61.9359436,11.30952332,302.58178711,8.7890625,229.43115234,7.23266602,248.47412109,9.79614258,34.05761719,376.64794922,-11.23135172,43.22496825,10.24228051,98.0364037
historic_air_quality_sensor_raw_observations_2019_11.fid--6ccc9236_17914903370_797c,88,4019,2019-11-23T17:42:33.871,5.234,60.53022766,11.55083801,302.21557617,8.14819336,228.97338867,6.95800781,248.65722656,10.25390625,34.51538086,376.28173828,-12.39024709,42.25444457,11.91907051,99.10345189
historic_air_quality_sensor_raw_observations_2019_11.fid--6ccc9236_17914903370_797d,88,4019,2019-11-23T17:32:36.583,5.23,59.63949585,11.66077026,301.39160156,7.96508789,228.88183594,6.50024414,248.47412109,10.25390625,31.67724609,374.35913086,-12.72136005,40.63690509,11.91907051,92.48775313
historic_air_quality_sensor_raw_observations_2019_11.fid--6ccc9236_17914903370_797e,88,4019,2019-11-23T19:02:33.59,5.234,65.52557373,10.5668103,301.7578125,8.97216797,229.88891602,7.50732422,247.83325195,9.24682617,37.62817383,381.40869141,-10.90023875,44.19549194,8.2301325,106.35937955
historic_air_quality_sensor_raw_observations_2019_11.fid--6ccc9236_17914903370_797f,88,4019,2019-11-23T18:52:30.157,5.233,64.98388672,10.66333618,302.85644531,9.97924805,229.88891602,7.69042969,248.01635742,9.70458984,32.59277344,375.64086914,-9.07911746,44.84250773,9.9069225,94.6218495
historic_air_quality_sensor_raw_observations_2019_11.fid--6ccc9236_17914903370_7980,88,4019,2019-11-23T18:42:31.826,5.233,64.61386108,10.76790588,302.76489258,9.0637207,229.61425781,7.41577148,248.19946289,9.79614258,35.33935547,378.02124023,-10.73468227,43.87198404,10.24228051,101.02413862
historic_air_quality_sensor_raw_observations_2019_11.fid--6ccc9236_17914903370_7981,88,4019,2019-11-23T18:32:33.546,5.234,63.89860535,10.89392578,302.49023438,9.15527344,229.43115234,7.50732422,248.47412109,10.07080078,35.4309082,378.93676758,-10.56912579,44.19549194,11.24835451,101.23754826
historic_air_quality_sensor_raw_observations_2019_11.fid--6ccc9236_17914903370_7982,88,4019,2019-11-23T18:22:30.154,5.234,63.50759888,11.01994568,302.49023438,9.0637207,230.07202148,7.96508789,247.92480469,9.61303711,49.62158203,392.94433594,-10.73468227,45.81303142,9.5715645,134.31604203
historic_air_quality_sensor_raw_observations_2019_11.fid--6ccc9236_17914903370_7983,88,4019,2019-11-23T20:02:37.454,5.233,67.97079468,9.99838013,302.30712891,9.61303711,230.16357422,7.78198242,247.46704102,8.88061523,45.13549805,389.28222656,-9.74134338,45.16601563,6.88870049,123.85896981
historic_air_quality_sensor_raw_observations_2019_11.fid--6ccc9236_17914903370_7984,88,4019,2019-11-23T19:42:34.761,5.231,67.4500885,10.19143188,302.49023438,9.79614258,230.07202148,7.59887695,247.37548828,8.7890625,47.33276367,391.66259766,-9.41023042,44.51899983,6.55334249,128.9808011
historic_air_quality_sensor_raw_observations_2019_11.fid--6ccc9236_17914903370_7985,88,4019,2019-11-23T19:32:33.98,5.234,67.12965393,10.29600159,302.85644531,9.70458984,230.16357422,7.87353516,247.92480469,9.52148438,48.88916016,392.94433594,-9.5757869,45.48952352,9.2362065,132.60876493
historic_air_quality_sensor_raw_observations_2019_11.fid--6ccc9236_17914903370_7986,88,4019,2019-11-23T19:22:30.353,5.233,66.67189026,10.39520874,302.0324707,9.42993164,230.25512695,7.87353516,247.46704102,8.88061523,43.9453125,387.72583008,-10.07245635,45.48952352,6.88870049,121.08464452
historic_air_quality_sensor_raw_observations_2019_11.fid--6ccc9236_17914903370_7987,88,4019,2019-11-23T19:12:35.663,5.234,66.01385498,10.4729657,302.39868164,9.24682617,229.52270508,7.32421875,247.65014648,8.97216797,41.38183594,385.89477539,-10.40356931,43.54847615,7.22405849,115.10917468
historic_air_quality_sensor_raw_observations_2019_11.fid--6ccc9236_17914903370_7988,88,4019,2019-11-23T20:52:34.161,5.231,68.5677948,9.73561523,302.49023438,9.88769531,229.61425781,7.14111328,246.64306641,7.87353516,44.03686523,388.82446289,-9.24467394,42.90146036,3.19976248,121.29805416
historic_air_quality_sensor_raw_observations_2019_11.fid--6ccc9236_17914903370_7989,88,4019,2019-11-23T20:42:31.654,5.234,68.33509827,9.77851562,302.12402344,9.70458984,229.43115234,6.95800781,247.00927734,8.14819336,43.30444336,387.17651367,-9.5757869,42.25444457,4.20583648,119.59077706
historic_air_quality_sensor_raw_observations_2019_11.fid--6ccc9236_17914903370_798a,88,4019,2019-11-23T21:42:35.313,5.233,69.57678223,9.43263123,301.39160156,9.15527344,229.15649414,6.68334961,246.09375,7.50732422,45.31860352,391.20483398,-10.56912579,41.28392088,1.85833047,124.28578908
historic_air_quality_sensor_raw_observations_2019_11.fid--6ccc9236_17914903370_798b,88,4019,2019-11-23T21:12:31.179,5.233,68.89967346,9.62300171,301.57470703,9.15527344,229.15649414,6.86645508,246.27685547,7.59887695,42.75512695,387.63427734,-10.56912579,41.93093667,2.19368847,118.31031924
historic_air_quality_sensor_raw_observations_2019_11.fid--6ccc9236_17914903370_798c,88,4019,2019-11-23T21:02:37.166,5.233,68.4934082,9.67930847,302.21557617,9.42993164,229.24804688,6.86645508,247.10083008,8.42285156,39.73388672,384.52148438,-10.07245635,41.93093667,5.21191049,111.26780121
historic_air_quality_sensor_raw_observations_2019_11.fid--6ccc9236_17914903370_798d,88,4019,2019-11-23T22:22:32.293,5.233,69.92391968,9.09210937,301.30004883,9.61303711,228.515625,6.22558594,246.64306641,7.96508789,34.42382812,380.40161133,-9.74134338,39.6663814,3.53512048,98.89004225
historic_air_quality_sensor_raw_observations_2019_11.fid--6ccc9236_17914903370_798e,88,4019,2019-11-23T22:02:30.961,5.231,69.80566406,9.26639221,301.39160156,9.15527344,228.60717773,6.22558594,246.00219727,7.23266602,33.50830078,378.66210938,-10.56912579,39.6663814,0.85225647,96.75594588
historic_air_quality_sensor_raw_observations_2019_11.fid--6ccc9236_17914903370_798f,88,4019,2019-11-23T21:52:31.768,5.233,69.68359375,9.34951172,301.02539062,8.97216797,228.69873047,6.22558594,246.00219727,7.41577148,36.34643555,381.59179688,-10.90023875,39.6663814,1.52297247,103.37164463
historic_air_quality_sensor_raw_observations_2019_11.fid--6ccc9236_17914903370_7990,88,4019,2019-11-23T23:32:31.844,5.231,68.34654236,9.58010132,300.93383789,8.5144043,228.2409668,5.31005859,246.27685547,7.14111328,32.5012207,378.11279297,-11.72802116,36.43130245,0.51689847,94.40843987
historic_air_quality_sensor_raw_observations_2019_11.fid--6ccc9236_17914903370_7991,88,4019,2019-11-23T23:12:31.982,5.232,68.49150085,9.45140015,300.84228516,8.42285156,227.87475586,5.40161133,246.18530273,7.23266602,30.12084961,377.28881836,-11.89357764,36.75481035,0.85225647,88.8597893
historic_air_quality_sensor_raw_observations_2019_11.fid--6ccc9236_17914903370_7992,88,4019,2019-11-23T23:02:36.657,5.233,68.80239868,9.40849976,301.11694336,8.88061523,228.33251953,5.67626953,246.82617188,7.87353516,32.77587891,378.2043457,-11.06579524,37.72533403,3.19976248,95.04866878
historic_air_quality_sensor_raw_observations_2019_11.fid--6ccc9236_17914903370_7993,88,4019,2019-11-23T22:52:36.841,5.231,68.94735718,9.33878662,301.57470703,9.15527344,228.33251953,5.5847168,247.00927734,8.05664062,33.32519531,378.84521484,-10.56912579,37.40182614,3.87047848,96.3291266
historic_air_quality_sensor_raw_observations_2019_11.fid--6ccc9236_17914903370_7994,88,4019,2019-11-24T00:22:37.407,5.231,68.67842102,9.61227661,301.02539062,8.69750977,227.41699219,5.40161133,245.72753906,6.68334961,31.58569336,378.66210938,-11.3969082,36.75481035,-1.15989154,92.2743435
historic_air_quality_sensor_raw_observations_2019_11.fid--6ccc9236_17914903370_7995,88,4019,2019-11-24T01:32:36.334,5.231,67.96888733,9.69271484,301.66625977,8.69750977,227.69165039,5.03540039,245.36132812,6.40869141,28.74755859,375.54931641,-11.3969082,35.46077877,-2.16596554,85.65864474
historic_air_quality_sensor_raw_observations_2019_11.fid--6ccc9236_17914903370_7996,88,4019,2019-11-24T01:22:36.761,5.231,68.50294495,9.68198975,300.75073242,8.60595703,228.05786133,5.21850586,245.17822266,6.50024414,28.93066406,376.00708008,-11.56246468,36.10779456,-1.83060754,86.08546402
historic_air_quality_sensor_raw_observations_2019_11.fid--6ccc9236_17914903370_7997,88,4019,2019-11-24T01:02:37.639,5.232,68.76806641,9.58278259,301.4831543,8.60595703,227.60009766,4.94384766,245.63598633,6.86645508,30.57861328,377.74658203,-11.56246468,35.13727087,-0.48917554,89.92683749
historic_air_quality_sensor_raw_observations_2019_11.fid--6ccc9236_17914903370_7998,88,4019,2019-11-24T00:52:30.178,5.233,68.96070862,9.55865112,301.84936523,9.70458984,227.96630859,5.21850586,245.8190918,6.95800781,36.98730469,383.7890625,-9.5757869,36.10779456,-0.15381754,104.86551209
historic_air_quality_sensor_raw_observations_2019_11.fid--6ccc9236_17914903370_7999,88,4019,2019-11-24T00:42:37.437,5.233,69.02746582,9.56669495,301.30004883,9.0637207,227.96630859,5.31005859,246.09375,7.23266602,32.86743164,379.02832031,-10.73468227,36.43130245,0.85225647,95.26207842
historic_air_quality_sensor_raw_observations_2019_11.fid--6ccc9236_17914903370_799a,88,4019,2019-11-24T02:12:37.712,5.23,68.00512695,9.70343994,301.11694336,8.23974609,227.23388672,4.94384766,245.26977539,6.31713867,26.73339844,372.98583984,-12.22469061,35.13727087,-2.50132355,80.96363272
historic_air_quality_sensor_raw_observations_2019_11.fid--6ccc9236_17914903370_799b,88,4019,2019-11-24T02:02:30.055,5.231,67.83346558,9.69271484,301.30004883,8.7890625,227.60009766,5.03540039,245.36132812,6.50024414,26.00097656,373.26049805,-11.23135172,35.46077877,-1.83060754,79.25635562
historic_air_quality_sensor_raw_observations_2019_11.fid--6ccc9236_17914903370_799c,88,4019,2019-11-24T01:42:32.263,5.231,67.46725464,9.69271484,300.75073242,8.5144043,227.14233398,4.57763672,245.72753906,6.86645508,27.00805664,373.71826172,-11.72802116,33.84323929,-0.48917554,81.60386163
historic_air_quality_sensor_raw_observations_2019_11.fid--6ccc9236_17914903370_799d,88,4019,2019-11-24T03:22:34.615,5.23,68.3598938,9.69807739,300.93383789,8.23974609,226.95922852,4.30297852,244.90356445,6.1340332,27.09960938,373.80981445,-12.22469061,32.8727156,-3.17203955,81.81727127
historic_air_quality_sensor_raw_observations_2019_11.fid--6ccc9236_17914903370_799e,88,4019,2019-11-24T03:02:37.039,5.23,68.14245605,9.66053955,300.75073242,8.14819336,227.14233398,4.57763672,244.90356445,6.04248047,24.26147461,370.42236328,-12.39024709,33.84323929,-3.50739755,75.20157252
historic_air_quality_sensor_raw_observations_2019_11.fid--6ccc9236_17914903370_799f,88,4019,2019-11-24T02:42:37.469,5.23,68.28741455,9.655177,300.56762695,8.60595703,227.23388672,5.03540039,245.26977539,6.50024414,26.45874023,373.44360352,-11.56246468,35.46077877,-1.83060754,80.32340381
historic_air_quality_sensor_raw_observations_2019_11.fid--6ccc9236_17914903370_79a0,88,4019,2019-11-24T02:32:36.168,5.231,68.46670532,9.67394592,301.39160156,8.60595703,227.41699219,5.03540039,245.54443359,6.68334961,30.57861328,376.83105469,-11.56246468,35.46077877,-1.15989154,89.92683749
historic_air_quality_sensor_raw_observations_2019_11.fid--6ccc9236_17914903370_79a1,88,4019,2019-11-24T04:12:30.103,5.23,68.86724854,9.59618896,300.93383789,8.5144043,227.32543945,5.03540039,244.72045898,5.859375,24.99389648,372.43652344,-11.72802116,35.46077877,-4.17811355,76.90884961
historic_air_quality_sensor_raw_observations_2019_11.fid--6ccc9236_17914903370_79a2,88,4019,2019-11-24T03:52:37.132,5.23,68.79476929,9.70880249,300.84228516,9.0637207,227.23388672,4.66918945,244.35424805,5.67626953,26.6418457,373.35205078,-10.73468227,34.16674718,-4.84882956,80.75022308
historic_air_quality_sensor_raw_observations_2019_11.fid--6ccc9236_17914903370_79a3,88,4019,2019-11-24T03:32:32.395,5.228,68.56016541,9.70880249,300.75073242,8.69750977,227.41699219,4.85229492,244.81201172,5.859375,23.89526367,371.06323242,-11.3969082,34.81376297,-4.17811355,74.34793397
historic_air_quality_sensor_raw_observations_2019_11.fid--6ccc9236_17914903370_79a4,88,4019,2019-11-24T04:52:33.66,5.227,69.98304749,9.09210937,300.56762695,8.7890625,227.50854492,5.21850586,244.07958984,5.5847168,23.89526367,370.42236328,-11.23135172,36.10779456,-5.18418756,74.34793397
historic_air_quality_sensor_raw_observations_2019_11.fid--6ccc9236_17914903370_79a5,88,4019,2019-11-24T04:32:30.052,5.231,69.27542114,9.40849976,300.47607422,8.60595703,227.05078125,5.03540039,244.35424805,5.5847168,26.45874023,373.71826172,-11.56246468,35.46077877,-5.18418756,80.32340381
historic_air_quality_sensor_raw_observations_2019_11.fid--6ccc9236_17914903370_79a6,88,4019,2019-11-24T04:22:33.168,5.231,68.96643066,9.50770691,300.93383789,8.5144043,226.95922852,4.76074219,244.44580078,5.76782227,24.99389648,371.61254883,-11.72802116,34.49025508,-4.51347155,76.90884961
historic_air_quality_sensor_raw_observations_2019_11.fid--6ccc9236_17914903370_79a7,88,4019,2019-11-24T05:32:37.298,5.227,72.0582428,8.65774292,300.75073242,9.0637207,227.87475586,5.76782227,243.89648438,5.49316406,25.54321289,372.80273438,-10.73468227,38.04884193,-5.51954556,78.18930744
historic_air_quality_sensor_raw_observations_2019_11.fid--6ccc9236_17914903370_79a8,88,4019,2019-11-24T05:22:30.008,5.229,71.6386261,8.80521301,300.65917969,8.88061523,227.32543945,5.21850586,243.62182617,5.21850586,26.3671875,374.08447266,-11.06579524,36.10779456,-6.52561956,80.10999417
historic_air_quality_sensor_raw_observations_2019_11.fid--6ccc9236_17914903370_79a9,88,4019,2019-11-24T05:12:35.127,5.229,70.83181763,8.94732056,300.56762695,8.42285156,227.41699219,5.40161133,244.26269531,5.76782227,25.45166016,372.43652344,-11.89357764,36.75481035,-4.51347155,77.9758978
historic_air_quality_sensor_raw_observations_2019_11.fid--6ccc9236_17914903370_79aa,88,4019,2019-11-24T05:02:33.065,5.229,70.3092041,9.078703,300.47607422,8.5144043,227.23388672,5.12695312,244.07958984,5.5847168,24.71923828,371.61254883,-11.72802116,35.78428666,-5.18418756,76.2686207
historic_air_quality_sensor_raw_observations_2019_11.fid--6ccc9236_17914903370_79ab,88,4019,2019-11-24T06:32:31.445,5.228,74.06286621,8.08663147,300.47607422,9.15527344,228.14941406,5.67626953,244.17114258,5.5847168,26.73339844,374.26757812,-10.56912579,37.72533403,-5.18418756,80.96363272
historic_air_quality_sensor_raw_observations_2019_11.fid--6ccc9236_17914903370_79ac,88,4019,2019-11-24T06:12:33.632,5.228,73.45632935,8.1885199,300.01831055,8.88061523,228.14941406,5.67626953,244.07958984,5.5847168,26.73339844,373.80981445,-11.06579524,37.72533403,-5.18418756,80.96363272
historic_air_quality_sensor_raw_observations_2019_11.fid--6ccc9236_17914903370_79ad,88,4019,2019-11-24T06:02:35.3,5.23,73.17022705,8.26895813,299.92675781,9.0637207,228.05786133,6.1340332,244.17114258,5.76782227,26.91650391,373.53515625,-10.73468227,39.34287351,-4.51347155,81.390452
historic_air_quality_sensor_raw_observations_2019_11.fid--6ccc9236_17914903370_79ae,88,4019,2019-11-24T07:12:35.012,5.231,74.17730713,7.91771118,300.47607422,9.24682617,228.05786133,5.40161133,244.44580078,5.76782227,27.74047852,375.18310547,-10.40356931,36.75481035,-4.51347155,83.31113873
historic_air_quality_sensor_raw_observations_2019_11.fid--6ccc9236_17914903370_79af,88,4019,2019-11-24T08:02:36.109,5.226,73.99801636,7.94452393,301.02539062,9.42993164,228.42407227,5.859375,244.17114258,5.31005859,30.21240234,378.2043457,-10.07245635,38.37234982,-6.19026156,89.07319894
