FID,featureid,sensorid,phenomenon_time,battery_voltage,humidity,temperature,no_we,no_aux,no2_we,no2_aux,ox_we,ox_aux,co_aux,co_we,no_concentration,no2_concentration,ox_concentration,co_concentration
historic_air_quality_sensor_raw_observations_2019_07.fid--6ccc9236_1791e6ea251_-63ab,83,4019,2019-07-27T02:45:11.534,6.147,63.49996948,21,331.3293457,26.27563477,224.12109375,1.37329102,243.80493164,4.57763672,27.09960938,379.94384766,20.38993629,22.52046295,-8.87312557,81.81727127
historic_air_quality_sensor_raw_observations_2019_07.fid--6ccc9236_1791e6ea251_-63aa,83,4019,2019-07-27T02:35:14.044,6.143,64.01876831,21,332.88574219,28.65600586,225.5859375,3.2043457,240.87524414,1.46484375,28.38134766,379.57763672,24.69440481,28.99062086,-20.27529762,84.80500619
historic_air_quality_sensor_raw_observations_2019_07.fid--6ccc9236_1791e6ea251_-63a9,83,4019,2019-07-27T02:25:11.291,6.146,63.272995,21,327.57568359,21.24023438,224.57885742,2.56347656,245.17822266,5.40161133,29.20532227,379.85229492,11.28432979,26.72606559,-5.85490356,86.72569293
historic_air_quality_sensor_raw_observations_2019_07.fid--6ccc9236_1791e6ea251_-63a8,83,4019,2019-07-27T02:15:16.658,6.146,64.00732422,21,329.77294922,24.99389648,226.40991211,3.38745117,243.07250977,3.75366211,29.296875,380.95092773,18.07214554,29.63763665,-11.89134758,86.93910256
historic_air_quality_sensor_raw_observations_2019_07.fid--6ccc9236_1791e6ea251_-63a7,83,4020,2019-07-27T01:57:37.54,6.067,62.73130798,21,344.42138672,9.61303711,225.03662109,-5.31005859,227.69165039,-11.16943359,33.87451172,377.28881836,7.08438649,39.36007207,2.88391113,93.88903973
historic_air_quality_sensor_raw_observations_2019_07.fid--6ccc9236_1791e6ea251_-63a6,83,4020,2019-07-27T01:37:38.288,6.066,61.53921509,21,342.40722656,9.70458984,226.22680664,-3.2043457,221.64916992,-16.02172852,32.59277344,378.47900391,7.26390165,46.45001447,-13.96433512,91.01518708
historic_air_quality_sensor_raw_observations_2019_07.fid--6ccc9236_1791e6ea251_-63a5,83,4020,2019-07-27T01:27:40.88,6.067,62.13812256,21,342.4987793,8.23974609,228.2409668,-0.82397461,223.66333008,-14.83154297,33.41674805,379.76074219,4.39165901,54.46473195,-9.83174642,92.86266378
historic_air_quality_sensor_raw_observations_2019_07.fid--6ccc9236_1791e6ea251_-63a4,83,4020,2019-07-27T02:47:37.554,6.064,62.65501404,21,338.37890625,5.5847168,228.60717773,-1.55639648,229.33959961,-8.97216797,32.04345703,376.83105469,-0.81428079,51.99866504,10.51330566,89.78353594
historic_air_quality_sensor_raw_observations_2019_07.fid--6ccc9236_1791e6ea251_-63a3,88,4021,2019-07-27T01:37:20.386,6.089,62.16864014,21,334.44213867,2.9296875,224.39575195,-8.14819336,226.86767578,-9.33837891,35.52246094,381.95800781,5.54865057,5.76886804,-9.39107994,73.72575106
historic_air_quality_sensor_raw_observations_2019_07.fid--6ccc9236_1791e6ea251_-63a2,88,4021,2019-07-27T01:47:22.43,6.09,64.520401,21,327.66723633,-3.93676758,228.42407227,-3.11279297,231.35375977,-5.67626953,36.16333008,382.23266602,-7.4559992,21.45547362,5.31618662,75.27374415
historic_air_quality_sensor_raw_observations_2019_07.fid--6ccc9236_1791e6ea251_-63a1,88,4021,2019-07-27T02:47:21.605,6.088,63.16046143,21,330.96313477,-0.36621094,224.94506836,-7.23266602,229.98046875,-7.41577148,32.77587891,381.22558594,-0.69358132,8.62097814,-1.669765,67.09149494
historic_air_quality_sensor_raw_observations_2019_07.fid--6ccc9236_1791e6ea251_-63a0,88,4021,2019-07-27T02:37:19.439,6.088,63.27490234,21,335.90698242,4.94384766,222.29003906,-10.62011719,223.66333008,-13.82446289,31.76879883,381.22558594,9.36334783,-1.93182924,-27.40748149,64.65893437
historic_air_quality_sensor_raw_observations_2019_07.fid--6ccc9236_1791e6ea251_-639f,88,4024,2019-07-27T02:17:58.21,5.762,64.45173645,20,329.95605469,33.32519531,221.92382812,-9.15527344,233.09326172,6.1340332,43.30444336,396.42333984,16.98578381,13.30355212,47.58133847,72.21988076
historic_air_quality_sensor_raw_observations_2019_07.fid--6ccc9236_1791e6ea251_-639e,88,4024,2019-07-27T02:08:00.094,5.765,64.76644897,21,331.23779297,34.60693359,219.63500977,-11.07788086,232.54394531,5.49316406,41.2902832,395.7824707,19.32046192,6.65093128,44.84258146,67.97954359
historic_air_quality_sensor_raw_observations_2019_07.fid--6ccc9236_1791e6ea251_-639d,83,4025,2019-07-27T01:57:53.005,6.163,63.00024414,21,343.68896484,5.67626953,219.26879883,-7.69042969,234.92431641,10.52856445,63.44604492,394.95849609,-2.31826702,17.63976848,7.95146054,86.05541473
historic_air_quality_sensor_raw_observations_2019_07.fid--6ccc9236_1791e6ea251_-639c,83,4025,2019-07-27T01:47:57.51,6.165,62.91059875,21,348.17504883,9.70458984,219.36035156,-8.05664062,232.63549805,9.15527344,62.80517578,395.2331543,4.73658467,16.42312085,3.63293534,84.69186336
historic_air_quality_sensor_raw_observations_2019_07.fid--6ccc9236_1791e6ea251_-639b,83,4025,2019-07-27T01:37:52.272,6.167,63.45228577,21,350.46386719,12.26806641,219.54345703,-8.60595703,229.61425781,5.76782227,62.53051758,396.33178711,9.22603574,14.5981494,-7.01942684,84.10748421
historic_air_quality_sensor_raw_observations_2019_07.fid--6ccc9236_1791e6ea251_-639a,83,4025,2019-07-27T01:27:57.202,6.166,64.02639771,21,347.35107422,8.97216797,221.92382812,-5.31005859,229.43115234,5.5847168,64.27001953,396.69799805,3.45388436,25.54797809,-7.5952302,87.80855219
historic_air_quality_sensor_raw_observations_2019_07.fid--6ccc9236_1791e6ea251_-6399,83,4025,2019-07-27T02:17:53.993,6.164,61.76046753,21,349.09057617,10.98632812,215.51513672,-11.16943359,230.62133789,7.23266602,61.70654297,394.04296875,6.9813102,6.08161597,-2.41299995,82.35434674
historic_air_quality_sensor_raw_observations_2019_07.fid--6ccc9236_1791e6ea251_-6398,83,4025,2019-07-27T02:07:51.995,6.164,64.77026367,21,348.17504883,9.79614258,223.29711914,-4.57763672,230.52978516,7.32421875,61.5234375,395.05004883,4.8969222,27.98127336,-2.12509827,81.96476064
historic_air_quality_sensor_raw_observations_2019_07.fid--6ccc9236_1791e6ea251_-6397,83,4026,2019-07-27T01:43:48.796,5.738,62.13430786,21,324.73754883,21.78955078,240.5090332,12.90893555,232.17773438,9.33837891,61.70654297,405.02929688,-4.26727648,6.40582398,20.98800962,79.30951287
historic_air_quality_sensor_raw_observations_2019_07.fid--6ccc9236_1791e6ea251_-6396,83,4026,2019-07-27T01:33:52.086,5.738,62.09425354,21,330.50537109,27.64892578,239.04418945,11.9934082,224.21264648,1.37329102,61.06567383,405.94482422,7.04425826,3.33358457,-5.38645359,77.80158548
historic_air_quality_sensor_raw_observations_2019_07.fid--6ccc9236_1791e6ea251_-6395,83,4026,2019-07-27T01:23:48.468,5.741,62.86291504,21,329.77294922,28.38134766,242.43164062,14.6484375,220.18432617,-1.09863281,62.98828125,406.58569336,8.45820011,12.24307886,-13.57163183,82.32536765
historic_air_quality_sensor_raw_observations_2019_07.fid--6ccc9236_1791e6ea251_-6394,83,4026,2019-07-27T02:43:48.912,5.736,62.7046051,21,327.20947266,23.34594727,240.234375,12.45117188,230.07202148,6.68334961,59.50927734,404.5715332,-1.26265007,4.86970428,12.19652189,74.1394761
historic_air_quality_sensor_raw_observations_2019_07.fid--6ccc9236_1791e6ea251_-6393,83,4026,2019-07-27T02:33:48.85,5.736,62.54438782,21,324.46289062,22.61352539,240.96679688,13.91601562,225.8605957,1.55639648,60.33325195,404.11376953,-2.67659191,9.78528733,-4.78014409,76.07823989
historic_air_quality_sensor_raw_observations_2019_07.fid--6ccc9236_1791e6ea251_-6392,83,4026,2019-07-27T02:23:48.044,5.736,62.59016418,21,325.74462891,24.90234375,242.06542969,13.82446289,227.60009766,5.859375,61.43188477,404.38842773,1.74197635,9.47806339,9.46812914,78.66325827
historic_air_quality_sensor_raw_observations_2019_07.fid--6ccc9236_1791e6ea251_-6391,83,4026,2019-07-27T02:13:48.317,5.738,61.38853455,21,323.91357422,21.33178711,240.05126953,13.18359375,228.69873047,3.93676758,60.97412109,405.12084961,-5.15099014,7.32749581,3.1018794,77.58616728
historic_air_quality_sensor_raw_observations_2019_07.fid--6ccc9236_1791e6ea251_-6390,83,4019,2019-07-27T03:25:11.032,6.144,64.04928589,21,331.0546875,26.6418457,224.85351562,2.38037109,242.70629883,3.38745117,24.35302734,379.85229492,21.05216221,26.0790498,-13.23277959,75.41498215
historic_air_quality_sensor_raw_observations_2019_07.fid--6ccc9236_1791e6ea251_-638f,83,4019,2019-07-27T03:05:14.391,6.146,62.9125061,21,332.51953125,28.47290039,223.48022461,1.19018555,243.1640625,4.76074219,26.00097656,378.57055664,24.36329185,21.87344716,-8.20240957,79.25635562
historic_air_quality_sensor_raw_observations_2019_07.fid--6ccc9236_1791e6ea251_-638e,83,4019,2019-07-27T02:55:12.565,6.146,63.23484802,21,332.51953125,27.74047852,223.11401367,0.18310547,244.90356445,5.5847168,25.26855469,379.57763672,23.03883999,18.31486031,-5.18418756,77.54907853
historic_air_quality_sensor_raw_observations_2019_07.fid--6ccc9236_1791e6ea251_-638d,83,4019,2019-07-27T04:15:12.697,6.144,62.75991821,20,332.15332031,27.28271484,222.65625,0.18310547,243.98803711,5.5847168,23.52905273,377.56347656,22.21105758,18.31486031,-5.18418756,73.49429542
historic_air_quality_sensor_raw_observations_2019_07.fid--6ccc9236_1791e6ea251_-638c,83,4019,2019-07-27T04:05:09.311,6.144,63.51713562,21,333.43505859,29.0222168,222.83935547,0.45776367,241.60766602,2.01416016,24.35302734,377.47192383,25.35663074,19.285384,-18.26314961,75.41498215
historic_air_quality_sensor_raw_observations_2019_07.fid--6ccc9236_1791e6ea251_-638b,83,4019,2019-07-27T03:55:11.01,6.143,63.47517395,21,331.51245117,26.73339844,223.11401367,1.00708008,242.43164062,3.29589844,23.98681641,378.2043457,21.21771869,21.22643137,-13.56813759,74.5613436
historic_air_quality_sensor_raw_observations_2019_07.fid--6ccc9236_1791e6ea251_-638a,83,4020,2019-07-27T02:37:43.344,6.064,62.9125061,21,345.15380859,11.16943359,227.05078125,-3.11279297,226.31835938,-12.54272461,31.31103516,377.83813477,10.1361443,46.75827283,-1.88446045,88.14133443
historic_air_quality_sensor_raw_observations_2019_07.fid--6ccc9236_1791e6ea251_-6389,83,4020,2019-07-27T02:17:36.686,6.066,62.89915466,21,342.95654297,8.88061523,227.60009766,-1.28173828,221.55761719,-17.48657227,32.04345703,377.19726562,5.64826517,52.92344013,-19.05059814,89.78353594
historic_air_quality_sensor_raw_observations_2019_07.fid--6ccc9236_1791e6ea251_-6388,83,4020,2019-07-27T03:27:42.164,6.065,62.47381592,20,339.11132812,6.50024414,228.14941406,-1.09863281,223.02246094,-15.01464844,28.10668945,376.28173828,0.98087086,53.53995686,-10.4675293,80.95670281
historic_air_quality_sensor_raw_observations_2019_07.fid--6ccc9236_1791e6ea251_-6387,83,4020,2019-07-27T03:17:42.63,6.065,62.52722168,20,346.16088867,14.3737793,224.67041016,-5.31005859,219.17724609,-19.77539062,29.38842773,375.2746582,16.41917509,39.36007207,-26.99788411,83.83055546
historic_air_quality_sensor_raw_observations_2019_07.fid--6ccc9236_1791e6ea251_-6386,83,4020,2019-07-27T03:07:36.855,6.066,63.1318512,21,343.0480957,9.33837891,225.49438477,-3.47900391,224.12109375,-13.91601562,30.12084961,376.92260742,6.54584099,45.52523937,-6.65283203,85.47275697
historic_air_quality_sensor_raw_observations_2019_07.fid--6ccc9236_1791e6ea251_-6385,83,4020,2019-07-27T02:57:37.962,6.065,63.78607178,21,340.20996094,7.78198242,229.70581055,0.64086914,221.74072266,-17.02880859,29.38842773,375.54931641,3.49408318,59.39686579,-17.46114095,83.83055546
historic_air_quality_sensor_raw_observations_2019_07.fid--6ccc9236_1791e6ea251_-6384,88,4021,2019-07-27T03:17:22.788,6.086,63.14520264,20,330.96313477,-1.00708008,224.76196289,-6.59179688,227.96630859,-8.88061523,33.23364258,382.14111328,-1.90734863,10.61745522,-7.55267162,68.19720429
historic_air_quality_sensor_raw_observations_2019_07.fid--6ccc9236_1791e6ea251_-6383,88,4021,2019-07-27T03:47:20.922,6.085,63.33403015,20,329.40673828,-1.28173828,225.8605957,-5.31005859,227.50854492,-9.79614258,33.32519531,381.40869141,-2.42753462,14.61040937,-11.22948827,68.41834617
historic_air_quality_sensor_raw_observations_2019_07.fid--6ccc9236_1791e6ea251_-6382,88,4021,2019-07-27T03:37:19.209,6.085,64.02830505,20,333.43505859,3.02124023,224.39575195,-7.87353516,225.03662109,-12.26806641,32.40966797,381.77490234,5.7220459,6.62450107,-21.1568932,66.20692746
historic_air_quality_sensor_raw_observations_2019_07.fid--6ccc9236_1791e6ea251_-6381,88,4021,2019-07-27T04:17:19.59,6.084,63.19670105,20,332.06176758,0.73242188,223.57177734,-8.60595703,227.96630859,-9.52148438,31.76879883,381.1340332,1.38716264,4.34281299,-10.12644327,64.65893437
historic_air_quality_sensor_raw_observations_2019_07.fid--6ccc9236_1791e6ea251_-6380,88,4021,2019-07-27T04:07:17.502,6.085,63.5476532,20,327.30102539,-3.47900391,228.7902832,-3.02124023,228.42407227,-9.15527344,33.50830078,381.50024414,-6.58902255,21.74068463,-8.65571662,68.86062991
historic_air_quality_sensor_raw_observations_2019_07.fid--6ccc9236_1791e6ea251_-637f,88,4021,2019-07-27T03:57:20.366,6.082,62.4967041,20,333.43505859,2.74658203,223.93798828,-8.23974609,226.31835938,-11.62719727,33.69140625,381.95800781,5.20185991,5.48365703,-18.58312155,69.30291365
historic_air_quality_sensor_raw_observations_2019_07.fid--6ccc9236_1791e6ea251_-637e,88,4022,2019-07-27T02:42:48.399,5.94,62.78471375,20,334.35058594,26.6418457,208.0078125,-20.7824707,211.94458008,-13.27514648,59.50927734,397.43041992,20.23164582,20.86419227,-30.42333266,72.14982236
historic_air_quality_sensor_raw_observations_2019_07.fid--6ccc9236_1791e6ea251_-637d,88,4022,2019-07-27T04:12:51.118,5.936,62.17245483,20,332.51953125,24.71923828,208.09936523,-20.14160156,216.15600586,-9.61303711,59.23461914,397.43041992,16.57649863,23.01475986,-16.95969526,71.47828641
historic_air_quality_sensor_raw_observations_2019_07.fid--6ccc9236_1791e6ea251_-637c,88,4023,2019-07-27T02:48:46.578,6.117,62.81713867,20,329.86450195,11.81030273,233.18481445,12.08496094,234.375,1.28173828,55.02319336,387.72583008,20.86625925,3.80688048,-19.85507541,79.41767202
historic_air_quality_sensor_raw_observations_2019_07.fid--6ccc9236_1791e6ea251_-637b,88,4023,2019-07-27T03:28:45.991,6.115,62.24874878,20,329.13208008,11.62719727,232.63549805,10.71166992,239.13574219,7.04956055,54.93164062,386.16943359,20.54275135,-1.01168448,0.17208523,79.21006944
historic_air_quality_sensor_raw_observations_2019_07.fid--6ccc9236_1791e6ea251_-637a,88,4024,2019-07-27T02:27:58.455,5.764,64.53756714,20,327.57568359,29.84619141,221.00830078,-9.61303711,234.74121094,7.87353516,43.6706543,396.60644531,10.64880038,11.71959478,55.01510751,72.99085115
historic_air_quality_sensor_raw_observations_2019_07.fid--6ccc9236_1791e6ea251_-6379,83,4025,2019-07-27T03:07:58.209,6.163,63.84329224,21,344.87915039,7.41577148,220.82519531,-6.1340332,231.62841797,9.24682617,57.67822266,394.31762695,0.72814621,22.81052092,3.92083702,73.78345246
historic_air_quality_sensor_raw_observations_2019_07.fid--6ccc9236_1791e6ea251_-6378,83,4025,2019-07-27T02:57:58.057,6.164,62.30406189,21,350.18920898,13.09204102,215.88134766,-10.25390625,226.22680664,2.83813477,57.12890625,393.03588867,10.66907358,9.12323505,-16.23228061,72.61469415
historic_air_quality_sensor_raw_observations_2019_07.fid--6ccc9236_1791e6ea251_-6377,83,4025,2019-07-27T02:47:57.879,6.162,62.69506836,21,346.89331055,9.61303711,219.7265625,-7.41577148,229.70581055,7.87353516,59.78393555,394.68383789,4.57624713,18.5522542,-0.39768819,78.26369265
historic_air_quality_sensor_raw_observations_2019_07.fid--6ccc9236_1791e6ea251_-6376,83,4025,2019-07-27T03:47:57.54,6.162,64.41931152,20,346.34399414,9.15527344,220.18432617,-7.14111328,229.52270508,9.61303711,58.95996094,393.21899414,3.77455944,19.46473993,5.07244374,76.51055519
historic_air_quality_sensor_raw_observations_2019_07.fid--6ccc9236_1791e6ea251_-6375,83,4025,2019-07-27T03:37:52.062,6.164,63.71740723,20,347.44262695,9.0637207,218.17016602,-8.7890625,231.4453125,6.95800781,59.14306641,394.77539062,3.6142219,13.98982558,-3.27670499,76.90014129
historic_air_quality_sensor_raw_observations_2019_07.fid--6ccc9236_1791e6ea251_-6374,83,4026,2019-07-27T03:23:52.422,5.737,62.17245483,21,334.53369141,30.94482422,237.39624023,8.88061523,227.14233398,3.02124023,57.86132812,403.19824219,13.40699656,-7.11202941,0.0703319,70.26194853
historic_air_quality_sensor_raw_observations_2019_07.fid--6ccc9236_1791e6ea251_-6373,83,4026,2019-07-27T03:03:53.362,5.737,62.22967529,21,332.24487305,27.37426758,237.3046875,10.62011719,224.85351562,1.09863281,57.22045898,403.38134766,6.51403007,-1.27477454,-6.29591784,68.75402114
historic_air_quality_sensor_raw_observations_2019_07.fid--6ccc9236_1791e6ea251_-6372,83,4026,2019-07-27T02:53:50.699,5.735,61.71087646,21,332.51953125,29.296875,236.84692383,9.24682617,225.76904297,2.56347656,58.22753906,403.38134766,10.22562741,-5.88313365,-1.44544185,71.12362132
historic_air_quality_sensor_raw_observations_2019_07.fid--6ccc9236_1791e6ea251_-6371,83,4026,2019-07-27T03:43:55.002,5.735,63.63157654,21,324.18823242,21.51489258,240.78369141,13.09204102,228.33251953,4.39453125,57.95288086,402.46582031,-4.79750468,7.02027186,4.61765315,70.47736673
historic_air_quality_sensor_raw_observations_2019_07.fid--6ccc9236_1791e6ea251_-6370,83,4026,2019-07-27T04:13:51.381,5.737,63.08035278,20,331.60400391,29.66308594,237.94555664,10.43701172,221.19140625,-1.92260742,56.30493164,402.19116211,10.93259833,-1.88922242,-16.30002458,66.59983915
historic_air_quality_sensor_raw_observations_2019_07.fid--6ccc9236_1791e6ea251_-636f,83,4026,2019-07-27T03:33:49.777,5.737,62.61114502,21,322.81494141,19.95849609,240.69213867,13.00048828,229.88891602,5.49316406,59.05151367,403.74755859,-7.80213109,6.71304792,8.25551014,73.06238511
historic_air_quality_sensor_raw_observations_2019_07.fid--6ccc9236_1791e6ea251_-636e,83,4026,2019-07-27T03:13:50.002,5.737,62.73893738,21,326.47705078,22.15576172,239.31884766,11.07788086,230.43823242,6.59179688,58.41064453,403.47290039,-3.56030556,0.26134517,11.89336714,71.55445772
historic_air_quality_sensor_raw_observations_2019_07.fid--6ccc9236_1791e6ea251_-636d,83,4019,2019-07-27T03:45:16.761,6.146,64.23620605,21,333.16040039,28.10668945,223.29711914,1.00708008,241.97387695,2.38037109,24.99389648,377.9296875,23.70106592,21.22643137,-16.92171761,76.90884961
historic_air_quality_sensor_raw_observations_2019_07.fid--6ccc9236_1791e6ea251_-636c,83,4019,2019-07-27T04:55:14.57,6.143,64.14274597,20,329.68139648,24.44458008,224.67041016,2.19726562,245.17822266,6.31713867,26.18408203,379.30297852,17.07880665,25.43203401,-2.50132355,79.6831749
historic_air_quality_sensor_raw_observations_2019_07.fid--6ccc9236_1791e6ea251_-636b,83,4019,2019-07-27T04:45:12.364,6.143,64.5909729,20,329.68139648,25.90942383,224.21264648,1.83105469,244.99511719,5.67626953,25.90942383,379.11987305,19.72771036,24.13800243,-4.84882956,79.04294599
historic_air_quality_sensor_raw_observations_2019_07.fid--6ccc9236_1791e6ea251_-636a,83,4019,2019-07-27T04:35:09.504,6.144,64.57189941,20,329.86450195,24.81079102,224.48730469,2.74658203,243.34716797,3.47900391,23.98681641,378.84521484,17.74103258,27.37308138,-12.89742159,74.5613436
historic_air_quality_sensor_raw_observations_2019_07.fid--6ccc9236_1791e6ea251_-6369,83,4019,2019-07-27T04:25:10.955,6.144,63.64683533,20,332.88574219,27.74047852,222.9309082,0.2746582,242.79785156,3.38745117,24.81079102,378.38745117,23.03883999,18.63836821,-13.23277959,76.48203034
historic_air_quality_sensor_raw_observations_2019_07.fid--6ccc9236_1791e6ea251_-6368,83,4020,2019-07-27T04:17:42.908,6.064,61.96646118,20,341.40014648,10.71166992,227.14233398,-2.47192383,221.28295898,-17.578125,27.74047852,376.46484375,9.23856847,48.91608139,-19.36848958,80.13560205
historic_air_quality_sensor_raw_observations_2019_07.fid--6ccc9236_1791e6ea251_-6367,83,4020,2019-07-27T04:07:40.963,6.064,63.45419312,20,342.86499023,10.16235352,225.21972656,-3.57055664,222.74780273,-14.73999023,27.74047852,374.63378906,8.16147748,45.21698101,-9.51385498,80.13560205
historic_air_quality_sensor_raw_observations_2019_07.fid--6ccc9236_1791e6ea251_-6366,83,4020,2019-07-27T03:37:43.288,6.064,62.80187988,20,339.29443359,6.59179688,226.13525391,-2.56347656,226.31835938,-13.27514648,29.75463867,376.92260742,1.16038603,48.60782302,-4.42759196,84.65165621
historic_air_quality_sensor_raw_observations_2019_07.fid--6ccc9236_1791e6ea251_-6365,83,4020,2019-07-27T03:57:42.022,6.063,63.66018677,20,340.85083008,8.69750977,228.515625,-0.73242188,223.48022461,-14.73999023,28.47290039,375.64086914,5.28923483,54.77299032,-9.51385498,81.77780357
historic_air_quality_sensor_raw_observations_2019_07.fid--6ccc9236_1791e6ea251_-6364,83,4020,2019-07-27T04:57:39.363,6.063,63.13375854,20,331.3293457,-1.09863281,230.07202148,1.37329102,229.52270508,-10.16235352,31.76879883,377.19726562,-13.91888787,61.86293271,6.38071696,89.16771038
historic_air_quality_sensor_raw_observations_2019_07.fid--6ccc9236_1791e6ea251_-6363,83,4020,2019-07-27T04:37:38.602,6.063,63.08035278,20,341.76635742,9.33837891,225.8605957,-3.11279297,223.38867188,-14.6484375,29.47998047,376.19018555,6.54584099,46.75827283,-9.19596354,84.03583065
historic_air_quality_sensor_raw_observations_2019_07.fid--6ccc9236_1791e6ea251_-6362,83,4020,2019-07-27T04:27:38.811,6.063,63.23866272,20,343.23120117,11.16943359,226.13525391,-3.66210938,223.02246094,-16.11328125,28.19824219,376.83105469,10.1361443,44.90872264,-14.28222656,81.161978
historic_air_quality_sensor_raw_observations_2019_07.fid--6ccc9236_1791e6ea251_-6361,88,4021,2019-07-27T04:47:21.89,6.085,61.64984131,20,332.33642578,0.09155273,221.46606445,-9.15527344,226.86767578,-9.52148438,33.50830078,382.50732422,0.17339533,2.63154692,-10.12644327,68.86062991
historic_air_quality_sensor_raw_observations_2019_07.fid--6ccc9236_1791e6ea251_-6360,88,4021,2019-07-27T05:37:16.778,6.08,61.79670715,20,331.87866211,1.19018555,221.83227539,-9.42993164,226.13525391,-11.26098633,32.31811523,381.50024414,2.25413929,1.77591389,-17.11239489,65.98578559
historic_air_quality_sensor_raw_observations_2019_07.fid--6ccc9236_1791e6ea251_-635f,88,4021,2019-07-27T05:27:17.059,6.08,62.58825684,20,332.97729492,2.56347656,220.64208984,-11.53564453,224.57885742,-13.00048828,28.93066406,378.29589844,4.85506925,-4.78393935,-24.09834651,57.80353638
historic_air_quality_sensor_raw_observations_2019_07.fid--6ccc9236_1791e6ea251_-635e,88,4022,2019-07-27T03:52:51.567,5.937,62.98117065,20,324.9206543,18.31054688,211.2121582,-17.3034668,216.06445312,-8.69750977,59.41772461,396.60644531,4.39267467,32.53870202,-13.5937859,71.92597704
historic_air_quality_sensor_raw_observations_2019_07.fid--6ccc9236_1791e6ea251_-635d,88,4022,2019-07-27T04:42:48.562,5.935,61.64030457,20,330.50537109,21.69799805,206.35986328,-22.33886719,220.36743164,-4.48608398,60.24169922,398.25439453,10.83269591,15.64138528,1.88939712,73.94058489
historic_air_quality_sensor_raw_observations_2019_07.fid--6ccc9236_1791e6ea251_-635c,88,4022,2019-07-27T05:42:47.208,5.933,62.67599487,20,332.70263672,25.63476562,208.19091797,-20.7824707,216.70532227,-8.42285156,61.15722656,399.71923828,18.31704491,20.86419227,-12.5840131,76.17903805
historic_air_quality_sensor_raw_observations_2019_07.fid--6ccc9236_1791e6ea251_-635b,88,4023,2019-07-27T03:48:47.762,6.115,61.76809692,20,326.56860352,7.78198242,232.54394531,12.26806641,237.67089844,5.31005859,54.38232422,385.71166992,13.74908555,4.44935581,-5.86785211,77.96445401
historic_air_quality_sensor_raw_observations_2019_07.fid--6ccc9236_1791e6ea251_-635a,88,4023,2019-07-27T03:58:44.867,6.113,62.32504272,20,326.47705078,8.69750977,233.09326172,12.63427734,238.86108398,6.50024414,55.75561523,386.9934082,15.36662503,5.73430647,-1.7352634,81.07849259
historic_air_quality_sensor_raw_observations_2019_07.fid--6ccc9236_1791e6ea251_-6359,88,4023,2019-07-27T05:08:48.438,6.114,63.71359253,20,320.15991211,2.83813477,237.0300293,16.75415039,241.42456055,8.88061523,54.65698242,386.35253906,5.01437238,20.19000137,6.52991401,78.58726173
historic_air_quality_sensor_raw_observations_2019_07.fid--6ccc9236_1791e6ea251_-6358,88,4024,2019-07-27T04:57:57.548,5.761,63.67163086,20,332.42797852,35.88867188,217.98706055,-12.90893555,233.09326172,6.1340332,40.00854492,395.14160156,21.65514003,0.31510191,47.58133847,65.2811472
historic_air_quality_sensor_raw_observations_2019_07.fid--6ccc9236_1791e6ea251_-6357,88,4024,2019-07-27T04:47:58.175,5.761,64.25718689,20,327.8503418,33.32519531,221.00830078,-10.34545898,231.62841797,4.48608398,89.17236328,446.50268555,16.98578381,9.18526303,40.53882045,168.7839227
historic_air_quality_sensor_raw_observations_2019_07.fid--6ccc9236_1791e6ea251_-6356,88,4024,2019-07-27T04:27:53.927,5.759,63.71740723,20,332.15332031,36.62109375,218.99414062,-12.26806641,231.4453125,4.48608398,38.26904297,394.40917969,22.9892418,2.53264219,40.53882045,61.61903783
historic_air_quality_sensor_raw_observations_2019_07.fid--6ccc9236_1791e6ea251_-6355,88,4024,2019-07-27T05:17:59.75,5.762,64.17707825,20,329.68139648,33.87451172,220.27587891,-10.80322266,231.99462891,5.12695312,38.17749023,393.67675781,17.98636014,7.60130569,43.27757746,61.42629523
historic_air_quality_sensor_raw_observations_2019_07.fid--6ccc9236_1791e6ea251_-6354,83,4025,2019-07-27T04:57:51.342,6.159,64.68443298,20,346.25244141,10.43701172,221.37451172,-5.95092773,228.33251953,4.66918945,59.60083008,395.05004883,6.01928497,23.41884474,-10.474247,77.87410655
historic_air_quality_sensor_raw_observations_2019_07.fid--6ccc9236_1791e6ea251_-6353,83,4025,2019-07-27T04:37:56.463,6.159,63.8261261,20,344.60449219,8.33129883,218.53637695,-8.05664062,231.4453125,6.68334961,57.86132812,394.50073242,2.33152159,16.42312085,-4.14041003,74.17303856
historic_air_quality_sensor_raw_observations_2019_07.fid--6ccc9236_1791e6ea251_-6352,83,4025,2019-07-27T04:27:51.557,6.161,64.01495361,20,347.53417969,10.25390625,218.44482422,-8.23974609,228.14941406,5.67626953,56.03027344,393.85986328,5.69860989,15.81479703,-7.30732852,70.27717753
historic_air_quality_sensor_raw_observations_2019_07.fid--6ccc9236_1791e6ea251_-6351,83,4025,2019-07-27T05:07:52.771,6.16,63.80895996,20,345.33691406,9.15527344,218.07861328,-9.24682617,233.45947266,9.42993164,57.76977539,393.31054688,3.77455944,12.46901604,4.49664038,73.97824551
historic_air_quality_sensor_raw_observations_2019_07.fid--6ccc9236_1791e6ea251_-6350,83,4026,2019-07-27T04:53:54.538,5.735,62.87054443,20,319.24438477,18.67675781,240.14282227,13.09204102,230.43823242,5.76782227,59.50927734,403.19824219,-10.27652932,7.02027186,9.16497439,74.1394761
