id;recvtime;fiwareservicepath;entitytype;entityid;laeq;laeq_d;laeq_den;laeq_e;laeq_n;dateobserved
233;2021-06-03T00:00:26+00:00;/sonometros;NoiseLevelObserved;T248655-daily;65.2;66.8;67.6;64.6;58.3;2021-06-02
236;2021-06-06T00:00:32+00:00;/sonometros;NoiseLevelObserved;T248655-daily;65.0;66.1;68.9;66.0;61.1;2021-06-05
238;2021-06-08T00:00:37+00:00;/sonometros;NoiseLevelObserved;T248655-daily;64.8;66.5;67.3;64.0;58.1;2021-06-07
240;2021-06-10T00:01:42+00:00;/sonometros;NoiseLevelObserved;T248655-daily;64.9;66.4;67.7;65.2;58.7;2021-06-09
252;2021-08-25T00:00:40+00:00;/sonometros;NoiseLevelObserved;T248655-daily;67.2;69.1;69.2;63.7;59.4;2021-08-24
253;2021-08-26T00:00:41+00:00;/sonometros;NoiseLevelObserved;T248655-daily;64.9;66.2;68.7;64.4;61.0;2021-08-25
257;2021-08-30T00:00:52+00:00;/sonometros;NoiseLevelObserved;T248655-daily;61.5;62.2;66.0;63.4;58.7;2021-08-29
258;2021-08-31T00:00:55+00:00;/sonometros;NoiseLevelObserved;T248655-daily;66.4;68.3;68.5;63.7;58.9;2021-08-30
260;2021-09-02T00:00:01+00:00;/sonometros;NoiseLevelObserved;T248655-daily;67.8;68.0;73.4;69.6;66.8;2021-09-01
266;2021-09-08T00:00:16+00:00;/sonometros;NoiseLevelObserved;T248655-daily;64.7;66.3;67.5;64.1;58.6;2021-09-07
267;2021-09-09T00:00:18+00:00;/sonometros;NoiseLevelObserved;T248655-daily;65.1;66.6;68.1;64.9;59.6;2021-09-08
268;2021-09-10T00:00:21+00:00;/sonometros;NoiseLevelObserved;T248655-daily;66.5;66.2;73.1;64.6;67.2;2021-09-09
272;2021-09-14T00:00:30+00:00;/sonometros;NoiseLevelObserved;T248655-daily;65.4;67.1;67.8;64.1;58.5;2021-09-13
306;2021-09-16T00:00:37+00:00;/sonometros;NoiseLevelObserved;T248655-daily;65.7;67.5;68.0;64.1;58.4;2021-09-15
310;2021-09-20T00:00:46+00:00;/sonometros;NoiseLevelObserved;T248655-daily;63.7;64.0;69.4;64.2;62.9;2021-09-19
344;2021-09-22T00:00:50+00:00;/sonometros;NoiseLevelObserved;T248655-daily;66.4;68.3;68.3;62.9;58.4;2021-09-21
346;2021-09-24T00:00:55+00:00;/sonometros;NoiseLevelObserved;T248655-daily;65.6;67.2;68.4;64.0;59.8;2021-09-23
350;2021-09-28T00:00:08+00:00;/sonometros;NoiseLevelObserved;T248655-daily;65.1;66.6;68.4;64.1;60.4;2021-09-27
385;2021-10-01T00:00:15+00:00;/sonometros;NoiseLevelObserved;T248655-daily;65.5;67.2;68.0;64.4;58.8;2021-09-30
388;2021-10-04T00:00:22+00:00;/sonometros;NoiseLevelObserved;T248655-daily;64.2;63.3;71.2;65.3;65.2;2021-10-03
392;2021-10-08T00:00:31+00:00;/sonometros;NoiseLevelObserved;T248655-daily;66.4;68.3;68.6;64.3;58.9;2021-10-07
433;2021-10-17T00:00:52+00:00;/sonometros;NoiseLevelObserved;T248655-daily;65.4;65.5;71.2;67.3;64.6;2021-10-16
434;2021-10-18T00:00:54+00:00;/sonometros;NoiseLevelObserved;T248655-daily;63.7;63.8;70.0;62.7;63.9;2021-10-17
436;2021-10-20T00:01:04+00:00;/sonometros;NoiseLevelObserved;T248655-daily;66.2;68.0;68.3;64.4;58.5;2021-10-19
439;2021-10-23T00:00:07+00:00;/sonometros;NoiseLevelObserved;T248655-daily;65.7;67.0;69.2;66.1;61.1;2021-10-22
477;2021-10-29T00:00:21+00:00;/sonometros;NoiseLevelObserved;T248655-daily;66.1;67.8;68.7;64.4;59.8;2021-10-28
644;2021-11-05T00:00:36+00:00;/sonometros;NoiseLevelObserved;T248655-daily;64.9;66.5;67.7;65.2;58.6;2021-11-04
