Codigo;Decibelios medidos;Fecha/Hora medicion
BI-RUI-P013;60.7;2023-11-09 03:43:14.927
BI-RUI-P010;54.1;2023-11-09 03:44:11.62
BI-RUI-015;58.643;2023-11-09 03:45:10.08
BI-RUI-004;54.916;2023-11-09 03:45:10.287
BI-RUI-P005;56.4;2023-11-09 03:45:13.537
BI-RUI-006;60.375;2023-11-09 03:45:14.1
BI-RUI-009;48.893;2023-11-09 03:45:20.333
BI-RUI-001;55.509;2023-11-09 03:45:30.913
BI-RUI-019;57.167;2023-11-09 03:45:32.1
BI-RUI-C002;50.074;2023-11-09 03:45:41.32
BI-RUI-C008;49.179;2023-11-09 03:46:33.97
BI-RUI-010;59.034;2023-11-09 03:47:15.177
BI-RUI-020;49.50;2023-11-09 03:47:56.853
BI-RUI-C003;42.560;2023-11-09 03:48:30.97
BI-RUI-BR2;60.711;2023-11-09 03:48:32.47
BI-RUI-BR8;51.30;2023-11-09 03:49:25.413
BI-RUI-BR6;62.90;2023-11-09 03:49:36.713
BI-RUI-C005;52.20;2023-11-09 03:49:39.62
BI-RUI-011;53.241;2023-11-09 03:50:28.08
BI-RUI-P009;58.4;2023-11-09 03:50:54.643
BI-RUI-BR5;53.817;2023-11-09 03:51:22.117
BI-RUI-008;43.331;2023-11-09 03:51:26.93
BI-RUI-C009;54.906;2023-11-09 03:51:27.307
BI-RUI-P008;59.3;2023-11-09 03:51:37.887
BI-RUI-P006;61.3;2023-11-09 03:52:08.263
BI-RUI-P012;58.3;2023-11-09 03:52:50.05
BI-RUI-022;51.992;2023-11-09 03:53:32.807
BI-RUI-BR7;54.200;2023-11-09 03:56:44.6
BI-RUI-021;57.50;2023-11-09 03:57:01.117
BI-RUI-023;46.426;2023-11-09 03:57:11.57
BI-RUI-C010;56.228;2023-11-09 03:57:20.743
BI-RUI-P014;58.1;2023-11-09 03:57:50.263
BI-RUI-P002;54.1;2023-11-09 03:58:02.703
BI-RUI-P013;60.8;2023-11-09 03:58:15.55
BI-RUI-P010;59.0;2023-11-09 03:59:12.09
BI-RUI-015;58.118;2023-11-09 03:59:51.53
BI-RUI-004;54.991;2023-11-09 04:00:14.173
BI-RUI-006;60.835;2023-11-09 04:00:14.55
BI-RUI-009;54.954;2023-11-09 04:00:26.13
BI-RUI-019;61.004;2023-11-09 04:00:30.287
BI-RUI-001;55.833;2023-11-09 04:00:41.913
BI-RUI-C002;52.836;2023-11-09 04:00:49.523
BI-RUI-C008;51.004;2023-11-09 04:01:35.547
BI-RUI-010;58.941;2023-11-09 04:02:15.113
BI-RUI-P011;59.5;2023-11-09 04:02:56.73
BI-RUI-020;64.10;2023-11-09 04:03:06.637
BI-RUI-BR2;56.634;2023-11-09 04:03:22.92
BI-RUI-C003;48.723;2023-11-09 04:03:27.623
BI-RUI-BR8;64.00;2023-11-09 04:04:51.243
BI-RUI-BR6;70.90;2023-11-09 04:05:02.15
BI-RUI-C005;69.50;2023-11-09 04:05:06.51
BI-RUI-011;71.042;2023-11-09 04:05:30.437
BI-RUI-P009;57.4;2023-11-09 04:05:55.173
BI-RUI-C009;47.062;2023-11-09 04:06:26.977
BI-RUI-008;49.338;2023-11-09 04:06:34.243
BI-RUI-BR5;57.396;2023-11-09 04:06:34.367
BI-RUI-P008;62.0;2023-11-09 04:06:37.93
BI-RUI-P006;63.4;2023-11-09 04:07:08.403
BI-RUI-P012;60.9;2023-11-09 04:07:50.567
BI-RUI-022;62.521;2023-11-09 04:08:37.01
BI-RUI-BR7;56.592;2023-11-09 04:11:37.393
BI-RUI-021;56.10;2023-11-09 04:12:07.583
BI-RUI-023;51.792;2023-11-09 04:12:13.197
BI-RUI-C010;50.703;2023-11-09 04:12:15.82
BI-RUI-P014;57.5;2023-11-09 04:12:50.357
BI-RUI-P002;52.8;2023-11-09 04:13:02.7
BI-RUI-P010;59.3;2023-11-09 04:14:12.587
BI-RUI-015;58.347;2023-11-09 04:15:00.513
BI-RUI-004;54.503;2023-11-09 04:15:04.797
BI-RUI-P005;60.6;2023-11-09 04:15:14.11
BI-RUI-006;60.622;2023-11-09 04:15:15.813
BI-RUI-009;50.928;2023-11-09 04:15:22.143
BI-RUI-019;56.924;2023-11-09 04:15:30.44
BI-RUI-001;54.940;2023-11-09 04:15:41.147
BI-RUI-C002;49.804;2023-11-09 04:15:41.613
BI-RUI-C008;47.780;2023-11-09 04:16:36.637
BI-RUI-010;58.228;2023-11-09 04:17:19.173
BI-RUI-P011;52.5;2023-11-09 04:17:57.35
BI-RUI-C003;45.077;2023-11-09 04:18:18.34
BI-RUI-020;43.50;2023-11-09 04:18:22.167
BI-RUI-BR2;50.461;2023-11-09 04:18:32.7
BI-RUI-BR8;54.30;2023-11-09 04:20:07.917
BI-RUI-BR6;50.80;2023-11-09 04:20:21.793
BI-RUI-011;55.315;2023-11-09 04:20:27.123
BI-RUI-C005;58.00;2023-11-09 04:20:32.983
BI-RUI-P009;56.5;2023-11-09 04:20:55.5
BI-RUI-BR5;54.117;2023-11-09 04:21:19.393
BI-RUI-008;50.444;2023-11-09 04:21:35.273
BI-RUI-P008;60.0;2023-11-09 04:21:38.303
BI-RUI-P012;59.4;2023-11-09 04:22:51.11
BI-RUI-022;59.616;2023-11-09 04:23:35.257
BI-RUI-BR7;56.794;2023-11-09 04:26:38.423
BI-RUI-023;45.457;2023-11-09 04:27:10.74
BI-RUI-021;36.50;2023-11-09 04:27:13.6
BI-RUI-C010;43.525;2023-11-09 04:27:35.18
BI-RUI-P014;53.5;2023-11-09 04:27:50.7
BI-RUI-P013;58.0;2023-11-09 04:28:16.437
BI-RUI-P010;56.2;2023-11-09 04:29:12.617
BI-RUI-015;58.484;2023-11-09 04:29:59.577
BI-RUI-C009;36.827;2023-11-09 04:30:07.5
BI-RUI-P005;58.7;2023-11-09 04:30:14.297
BI-RUI-009;52.307;2023-11-09 04:30:16.623
BI-RUI-006;60.184;2023-11-09 04:30:21.517
BI-RUI-019;59.535;2023-11-09 04:30:28.643
BI-RUI-004;54.488;2023-11-09 04:30:28.97
BI-RUI-001;54.944;2023-11-09 04:30:44.427
BI-RUI-C002;49.096;2023-11-09 04:30:49.253
BI-RUI-C008;50.839;2023-11-09 04:31:35.73
BI-RUI-010;58.119;2023-11-09 04:32:15.39
BI-RUI-P011;54.2;2023-11-09 04:32:57.897
BI-RUI-C003;45.646;2023-11-09 04:33:24.883
BI-RUI-BR2;50.048;2023-11-09 04:33:26.683
BI-RUI-020;44.40;2023-11-09 04:33:37.653
BI-RUI-BR8;48.60;2023-11-09 04:35:24.793
BI-RUI-011;54.906;2023-11-09 04:35:34.153
BI-RUI-BR6;48.70;2023-11-09 04:35:38.247
BI-RUI-P009;55.3;2023-11-09 04:35:55.64
BI-RUI-C005;44.90;2023-11-09 04:35:59.89
BI-RUI-BR5;56.779;2023-11-09 04:36:23.19
BI-RUI-008;51.159;2023-11-09 04:36:24.723
BI-RUI-P008;61.2;2023-11-09 04:36:38.397
BI-RUI-P006;62.9;2023-11-09 04:37:09.213
BI-RUI-P012;61.9;2023-11-09 04:37:51.657
BI-RUI-022;46.076;2023-11-09 04:38:42.897
BI-RUI-BR7;58.178;2023-11-09 04:41:38.72
BI-RUI-023;45.466;2023-11-09 04:42:12.723
BI-RUI-C010;45.665;2023-11-09 04:42:18.397
BI-RUI-021;47.60;2023-11-09 04:42:23.443
BI-RUI-P014;57.8;2023-11-09 04:42:51.26
BI-RUI-P002;53.7;2023-11-09 04:43:03.31
BI-RUI-P013;60.3;2023-11-09 04:43:16.73
BI-RUI-P010;60.5;2023-11-09 04:44:13.13
BI-RUI-015;57.398;2023-11-09 04:44:51.98
BI-RUI-004;54.683;2023-11-09 04:45:04.043
BI-RUI-P005;55.0;2023-11-09 04:45:14.513
BI-RUI-019;60.583;2023-11-09 04:45:20.92
BI-RUI-009;52.649;2023-11-09 04:45:29.22
BI-RUI-006;60.017;2023-11-09 04:45:32.423
BI-RUI-C002;54.620;2023-11-09 04:45:41.813
BI-RUI-001;54.342;2023-11-09 04:45:44.47
BI-RUI-C008;46.890;2023-11-09 04:46:36.93
BI-RUI-010;58.385;2023-11-09 04:47:10.327
BI-RUI-BR2;49.443;2023-11-09 04:48:24.977
BI-RUI-C003;46.035;2023-11-09 04:48:31.743
BI-RUI-020;57.30;2023-11-09 04:48:53.403
BI-RUI-011;54.718;2023-11-09 04:50:33.87
BI-RUI-BR8;50.60;2023-11-09 04:50:50.793
BI-RUI-BR6;59.80;2023-11-09 04:50:54.327
BI-RUI-P009;60.1;2023-11-09 04:50:55.7
BI-RUI-C005;37.50;2023-11-09 04:51:16.907
BI-RUI-BR5;54.942;2023-11-09 04:51:17.75
BI-RUI-008;41.505;2023-11-09 04:51:33.987
BI-RUI-P008;66.1;2023-11-09 04:51:38.58
BI-RUI-C009;33.280;2023-11-09 04:51:56.663
BI-RUI-P006;66.8;2023-11-09 04:52:09.697
BI-RUI-P012;64.6;2023-11-09 04:52:52.187
BI-RUI-022;50.336;2023-11-09 04:53:42.973
BI-RUI-BR7;58.520;2023-11-09 04:56:35.717
BI-RUI-C010;54.805;2023-11-09 04:57:20.3
BI-RUI-023;45.272;2023-11-09 04:57:20.973
BI-RUI-021;46.60;2023-11-09 04:57:39.147
BI-RUI-P014;61.2;2023-11-09 04:57:51.6
BI-RUI-P002;53.5;2023-11-09 04:58:03.667
BI-RUI-P013;63.3;2023-11-09 04:58:16.917
BI-RUI-P010;58.4;2023-11-09 04:59:13.487
BI-RUI-C009;34.970;2023-11-09 05:00:04.463
BI-RUI-015;56.860;2023-11-09 05:00:10.323
BI-RUI-006;59.864;2023-11-09 05:00:12.637
BI-RUI-009;48.754;2023-11-09 05:00:20.2
BI-RUI-004;54.529;2023-11-09 05:00:28.733
BI-RUI-019;62.917;2023-11-09 05:00:32.61
BI-RUI-001;54.915;2023-11-09 05:00:41.64
BI-RUI-C002;50.470;2023-11-09 05:00:44.627
BI-RUI-C008;50.440;2023-11-09 05:01:33.18
BI-RUI-010;58.383;2023-11-09 05:02:12.653
BI-RUI-P011;57.9;2023-11-09 05:02:58.567
BI-RUI-BR2;52.009;2023-11-09 05:03:23.07
BI-RUI-C003;44.545;2023-11-09 05:03:31.79
BI-RUI-020;57.30;2023-11-09 05:04:02.87
BI-RUI-011;55.332;2023-11-09 05:05:27.18
BI-RUI-P009;61.4;2023-11-09 05:05:56.277
BI-RUI-BR8;51.50;2023-11-09 05:06:06.95
BI-RUI-BR6;49.10;2023-11-09 05:06:13.843
BI-RUI-008;46.437;2023-11-09 05:06:24.03
BI-RUI-BR5;56.900;2023-11-09 05:06:29.953
BI-RUI-P008;64.7;2023-11-09 05:06:38.72
BI-RUI-C005;36.60;2023-11-09 05:06:42.41
BI-RUI-P006;69.3;2023-11-09 05:07:10.13
BI-RUI-P012;61.1;2023-11-09 05:07:52.717
BI-RUI-022;54.584;2023-11-09 05:08:33.597
BI-RUI-BR7;58.852;2023-11-09 05:11:41.997
BI-RUI-023;45.212;2023-11-09 05:12:14.267
BI-RUI-C010;44.638;2023-11-09 05:12:27.957
BI-RUI-021;66.40;2023-11-09 05:12:45.067
BI-RUI-P014;60.2;2023-11-09 05:12:51.833
BI-RUI-P002;53.7;2023-11-09 05:13:04.07
BI-RUI-P010;63.8;2023-11-09 05:14:13.877
BI-RUI-015;56.375;2023-11-09 05:14:51.99
BI-RUI-004;55.305;2023-11-09 05:15:07.167
BI-RUI-C009;34.165;2023-11-09 05:15:07.697
BI-RUI-P005;60.8;2023-11-09 05:15:14.853
BI-RUI-006;59.599;2023-11-09 05:15:21.4
BI-RUI-009;44.085;2023-11-09 05:15:26.2
BI-RUI-019;62.241;2023-11-09 05:15:33.2
BI-RUI-001;54.581;2023-11-09 05:15:51.373
BI-RUI-C002;51.134;2023-11-09 05:15:51.827
BI-RUI-C008;52.306;2023-11-09 05:16:55.273
BI-RUI-010;58.348;2023-11-09 05:17:15.683
BI-RUI-P011;61.6;2023-11-09 05:17:59.173
BI-RUI-BR2;48.702;2023-11-09 05:18:25.05
BI-RUI-C003;47.302;2023-11-09 05:18:31.913
BI-RUI-020;56.40;2023-11-09 05:19:18.497
BI-RUI-011;54.597;2023-11-09 05:20:27.49
BI-RUI-P009;61.9;2023-11-09 05:20:56.29
BI-RUI-BR8;54.30;2023-11-09 05:21:26.967
BI-RUI-BR6;51.20;2023-11-09 05:21:30.327
BI-RUI-008;50.702;2023-11-09 05:21:30.453
BI-RUI-BR5;57.764;2023-11-09 05:21:33.39
BI-RUI-P008;65.2;2023-11-09 05:21:38.923
BI-RUI-C005;36.00;2023-11-09 05:21:58.503
BI-RUI-P012;65.6;2023-11-09 05:22:53.243
BI-RUI-022;57.097;2023-11-09 05:23:32.907
BI-RUI-BR7;58.850;2023-11-09 05:26:37.307
BI-RUI-023;44.787;2023-11-09 05:27:03.043
BI-RUI-C010;50.161;2023-11-09 05:27:18.017
BI-RUI-P014;62.0;2023-11-09 05:27:51.957
BI-RUI-021;69.10;2023-11-09 05:27:55.007
BI-RUI-P013;64.0;2023-11-09 05:28:17.367
BI-RUI-P010;64.2;2023-11-09 05:29:14.483
BI-RUI-015;56.305;2023-11-09 05:30:03.633
BI-RUI-C009;42.216;2023-11-09 05:30:14.133
BI-RUI-P005;64.5;2023-11-09 05:30:14.883
BI-RUI-006;59.839;2023-11-09 05:30:21.963
BI-RUI-004;55.043;2023-11-09 05:30:22.48
BI-RUI-019;62.177;2023-11-09 05:30:26.12
BI-RUI-009;48.090;2023-11-09 05:30:27.197
BI-RUI-001;54.330;2023-11-09 05:30:40.263
BI-RUI-C002;49.457;2023-11-09 05:30:41.87
BI-RUI-C008;54.673;2023-11-09 05:31:36.083
BI-RUI-010;58.609;2023-11-09 05:32:20.183
BI-RUI-P011;59.0;2023-11-09 05:32:59.703
BI-RUI-BR2;50.811;2023-11-09 05:33:23.177
BI-RUI-C003;50.798;2023-11-09 05:33:28.27
BI-RUI-020;51.10;2023-11-09 05:34:33.653
BI-RUI-011;54.618;2023-11-09 05:35:24.88
BI-RUI-P009;64.3;2023-11-09 05:35:56.447
BI-RUI-BR5;60.477;2023-11-09 05:36:16.167
BI-RUI-008;60.165;2023-11-09 05:36:27.637
BI-RUI-P008;67.1;2023-11-09 05:36:39.373
BI-RUI-BR8;52.90;2023-11-09 05:36:43.36
BI-RUI-BR6;49.40;2023-11-09 05:36:55.783
BI-RUI-P006;72.7;2023-11-09 05:37:11.02
BI-RUI-C005;43.20;2023-11-09 05:37:14.58
BI-RUI-P012;66.7;2023-11-09 05:37:53.82
BI-RUI-022;59.695;2023-11-09 05:38:36.983
BI-RUI-BR7;59.003;2023-11-09 05:41:37.18
BI-RUI-023;44.748;2023-11-09 05:42:14.293
BI-RUI-C010;49.363;2023-11-09 05:42:20.937
BI-RUI-P014;62.7;2023-11-09 05:42:52.143
BI-RUI-P002;54.6;2023-11-09 05:43:04.613
BI-RUI-021;48.90;2023-11-09 05:43:10.49
BI-RUI-P013;65.1;2023-11-09 05:43:17.413
BI-RUI-P010;66.3;2023-11-09 05:44:14.86
BI-RUI-015;56.237;2023-11-09 05:44:48.957
BI-RUI-C009;39.624;2023-11-09 05:45:05.52
BI-RUI-P005;63.9;2023-11-09 05:45:15.023
BI-RUI-004;57.870;2023-11-09 05:45:18.193
BI-RUI-009;45.763;2023-11-09 05:45:18.9
BI-RUI-019;64.529;2023-11-09 05:45:21.257
BI-RUI-006;59.643;2023-11-09 05:45:21.6
BI-RUI-C002;53.068;2023-11-09 05:45:50.17
BI-RUI-001;55.280;2023-11-09 05:45:50.59
BI-RUI-C008;49.722;2023-11-09 05:46:37.27
BI-RUI-010;58.657;2023-11-09 05:47:12.507
BI-RUI-C003;47.241;2023-11-09 05:48:21.173
BI-RUI-BR2;51.194;2023-11-09 05:48:21.597
BI-RUI-020;57.10;2023-11-09 05:49:40.37
BI-RUI-011;54.663;2023-11-09 05:50:34.973
BI-RUI-P009;63.0;2023-11-09 05:50:56.54
BI-RUI-BR5;58.421;2023-11-09 05:51:23.23
BI-RUI-008;43.212;2023-11-09 05:51:27.853
BI-RUI-P008;67.4;2023-11-09 05:51:39.81
BI-RUI-P006;72.5;2023-11-09 05:52:11.11
BI-RUI-BR8;53.20;2023-11-09 05:52:12.893
BI-RUI-BR6;50.00;2023-11-09 05:52:21.317
BI-RUI-C005;36.30;2023-11-09 05:52:41.757
BI-RUI-P012;66.3;2023-11-09 05:52:54.367
BI-RUI-022;55.172;2023-11-09 05:53:41.89
BI-RUI-BR7;59.119;2023-11-09 05:56:49.01
BI-RUI-023;44.582;2023-11-09 05:57:14.59
BI-RUI-C010;49.315;2023-11-09 05:57:28.717
BI-RUI-P014;64.0;2023-11-09 05:57:52.36
BI-RUI-P002;53.9;2023-11-09 05:58:04.91
BI-RUI-P013;65.0;2023-11-09 05:58:17.473
BI-RUI-021;52.90;2023-11-09 05:58:26.38
BI-RUI-P010;67.9;2023-11-09 05:59:15.31
BI-RUI-015;56.242;2023-11-09 06:00:02.893
BI-RUI-004;55.214;2023-11-09 06:00:08.287
BI-RUI-006;59.648;2023-11-09 06:00:12.3
BI-RUI-C009;33.852;2023-11-09 06:00:18.443
BI-RUI-009;47.580;2023-11-09 06:00:25.477
BI-RUI-019;63.959;2023-11-09 06:00:33.117
BI-RUI-001;55.281;2023-11-09 06:00:40.307
BI-RUI-C002;51.321;2023-11-09 06:00:43.167
BI-RUI-C008;46.623;2023-11-09 06:01:47.377
BI-RUI-010;58.758;2023-11-09 06:02:19.523
BI-RUI-P011;57.6;2023-11-09 06:02:59.903
BI-RUI-BR2;52.682;2023-11-09 06:03:19.123
BI-RUI-C003;46.504;2023-11-09 06:03:25.547
BI-RUI-020;57.50;2023-11-09 06:04:46.98
BI-RUI-011;54.616;2023-11-09 06:05:25.89
BI-RUI-P009;63.5;2023-11-09 06:05:57.067
BI-RUI-BR5;61.393;2023-11-09 06:06:16.1
BI-RUI-008;48.846;2023-11-09 06:06:34.743
BI-RUI-P008;66.7;2023-11-09 06:06:39.887
BI-RUI-P006;71.3;2023-11-09 06:07:11.123
BI-RUI-BR8;54.40;2023-11-09 06:07:32.487
BI-RUI-BR6;49.00;2023-11-09 06:07:37.487
BI-RUI-P012;67.0;2023-11-09 06:07:54.897
BI-RUI-C005;36.60;2023-11-09 06:07:58.82
BI-RUI-022;57.324;2023-11-09 06:08:32.2
BI-RUI-BR7;59.069;2023-11-09 06:11:39.037
BI-RUI-023;44.606;2023-11-09 06:12:14.76
BI-RUI-C010;48.480;2023-11-09 06:12:27.06
BI-RUI-P014;64.1;2023-11-09 06:12:52.577
BI-RUI-P002;54.5;2023-11-09 06:13:04.987
BI-RUI-021;48.10;2023-11-09 06:13:36.333
BI-RUI-P010;67.8;2023-11-09 06:14:15.887
BI-RUI-015;56.103;2023-11-09 06:14:52.72
BI-RUI-004;55.195;2023-11-09 06:15:07.643
BI-RUI-C009;41.278;2023-11-09 06:15:15.16
BI-RUI-P005;66.7;2023-11-09 06:15:16.143
BI-RUI-009;47.864;2023-11-09 06:15:16.24
BI-RUI-006;59.344;2023-11-09 06:15:23.787
BI-RUI-019;64.711;2023-11-09 06:15:35.46
BI-RUI-001;55.962;2023-11-09 06:15:42.15
BI-RUI-C002;55.887;2023-11-09 06:15:48.46
BI-RUI-C008;53.219;2023-11-09 06:16:44.063
BI-RUI-010;58.571;2023-11-09 06:17:10.347
BI-RUI-P011;61.8;2023-11-09 06:17:59.95
BI-RUI-C003;47.771;2023-11-09 06:18:28.983
BI-RUI-BR2;53.167;2023-11-09 06:18:32.327
BI-RUI-020;53.20;2023-11-09 06:20:02.323
BI-RUI-011;55.306;2023-11-09 06:20:24.763
BI-RUI-P009;62.9;2023-11-09 06:20:57.19
BI-RUI-BR5;60.031;2023-11-09 06:21:31.54
BI-RUI-008;44.243;2023-11-09 06:21:35.57
BI-RUI-P008;68.7;2023-11-09 06:21:40.447
BI-RUI-BR8;54.40;2023-11-09 06:22:48.88
BI-RUI-BR6;54.30;2023-11-09 06:22:53.643
BI-RUI-P012;68.6;2023-11-09 06:22:55.427
BI-RUI-C005;38.00;2023-11-09 06:23:30.82
BI-RUI-022;55.510;2023-11-09 06:23:42.683
BI-RUI-BR7;59.406;2023-11-09 06:26:37.567
BI-RUI-023;44.517;2023-11-09 06:27:14.447
BI-RUI-C010;54.491;2023-11-09 06:27:32.01
BI-RUI-P014;65.9;2023-11-09 06:27:52.733
BI-RUI-P013;65.9;2023-11-09 06:28:18.11
BI-RUI-021;48.30;2023-11-09 06:28:46.287
BI-RUI-P010;67.9;2023-11-09 06:29:16.37
BI-RUI-015;56.770;2023-11-09 06:29:52.56
BI-RUI-C009;40.058;2023-11-09 06:30:14.643
BI-RUI-004;56.442;2023-11-09 06:30:14.83
BI-RUI-P005;67.0;2023-11-09 06:30:16.55
BI-RUI-019;66.112;2023-11-09 06:30:21.33
BI-RUI-006;59.734;2023-11-09 06:30:21.97
BI-RUI-009;48.607;2023-11-09 06:30:27.097
BI-RUI-001;56.838;2023-11-09 06:30:41.24
BI-RUI-C002;57.445;2023-11-09 06:30:45.46
BI-RUI-C008;61.028;2023-11-09 06:31:52.517
BI-RUI-010;59.374;2023-11-09 06:32:19.707
BI-RUI-P011;63.3;2023-11-09 06:32:59.993
BI-RUI-C003;50.248;2023-11-09 06:33:21.51
BI-RUI-BR2;53.111;2023-11-09 06:33:29.23
BI-RUI-020;56.90;2023-11-09 06:35:18.09
BI-RUI-011;54.944;2023-11-09 06:35:29.013
BI-RUI-P009;63.7;2023-11-09 06:35:57.55
BI-RUI-BR5;64.470;2023-11-09 06:36:18.49
BI-RUI-008;44.662;2023-11-09 06:36:29.257
BI-RUI-P008;69.5;2023-11-09 06:36:40.493
BI-RUI-P006;74.1;2023-11-09 06:37:11.387
BI-RUI-P012;69.2;2023-11-09 06:37:55.457
BI-RUI-BR6;58.60;2023-11-09 06:38:09.693
BI-RUI-BR8;56.70;2023-11-09 06:38:14.303
BI-RUI-022;56.368;2023-11-09 06:38:43.18
BI-RUI-C005;49.10;2023-11-09 06:38:47.963
BI-RUI-BR7;60.224;2023-11-09 06:41:34.33
BI-RUI-C010;52.506;2023-11-09 06:42:18.71
BI-RUI-023;44.332;2023-11-09 06:42:21.383
BI-RUI-P014;68.8;2023-11-09 06:42:52.92
BI-RUI-P002;55.0;2023-11-09 06:43:05.45
BI-RUI-P013;67.7;2023-11-09 06:43:18.407
BI-RUI-021;48.90;2023-11-09 06:44:01.833
BI-RUI-P010;68.2;2023-11-09 06:44:16.633
BI-RUI-015;55.790;2023-11-09 06:44:59.983
BI-RUI-004;57.616;2023-11-09 06:45:07.827
BI-RUI-006;59.658;2023-11-09 06:45:12.767
BI-RUI-P005;67.4;2023-11-09 06:45:17.08
BI-RUI-C009;51.409;2023-11-09 06:45:22.237
BI-RUI-009;47.990;2023-11-09 06:45:26.313
BI-RUI-019;67.984;2023-11-09 06:45:33.377
BI-RUI-C002;56.465;2023-11-09 06:45:40.677
BI-RUI-001;59.168;2023-11-09 06:45:42.38
BI-RUI-C008;55.335;2023-11-09 06:46:44.747
BI-RUI-010;60.609;2023-11-09 06:47:10.25
BI-RUI-C003;51.962;2023-11-09 06:48:21.807
BI-RUI-BR2;54.174;2023-11-09 06:48:33.67
BI-RUI-011;53.669;2023-11-09 06:50:27.98
BI-RUI-020;59.10;2023-11-09 06:50:33.497
BI-RUI-P009;64.9;2023-11-09 06:50:57.97
BI-RUI-BR5;64.261;2023-11-09 06:51:27.397
BI-RUI-008;51.571;2023-11-09 06:51:29.927
BI-RUI-P008;70.4;2023-11-09 06:51:40.57
BI-RUI-P006;75.6;2023-11-09 06:52:11.713
BI-RUI-P012;70.2;2023-11-09 06:52:56.063
BI-RUI-BR8;58.60;2023-11-09 06:53:30.46
BI-RUI-BR6;55.10;2023-11-09 06:53:35.147
BI-RUI-022;57.465;2023-11-09 06:53:42.79
BI-RUI-C005;39.70;2023-11-09 06:54:04.387
BI-RUI-BR7;60.255;2023-11-09 06:56:37.017
BI-RUI-023;44.293;2023-11-09 06:57:11.52
BI-RUI-C010;57.522;2023-11-09 06:57:31.133
BI-RUI-P014;67.9;2023-11-09 06:57:53.137
BI-RUI-P002;55.1;2023-11-09 06:58:05.467
BI-RUI-P013;67.1;2023-11-09 06:58:18.78
BI-RUI-021;53.10;2023-11-09 06:59:08.553
BI-RUI-P010;70.1;2023-11-09 06:59:16.803
BI-RUI-015;56.117;2023-11-09 06:59:50.01
BI-RUI-C009;52.891;2023-11-09 07:00:15.06
BI-RUI-009;59.107;2023-11-09 07:00:16.763
BI-RUI-006;59.413;2023-11-09 07:00:22.123
BI-RUI-004;56.347;2023-11-09 07:00:27.203
BI-RUI-019;68.113;2023-11-09 07:00:28.69
BI-RUI-C002;59.836;2023-11-09 07:00:50.41
BI-RUI-001;59.567;2023-11-09 07:00:51.52
BI-RUI-C008;57.712;2023-11-09 07:01:47.747
BI-RUI-010;59.458;2023-11-09 07:02:12.077
BI-RUI-P011;63.4;2023-11-09 07:03:00.943
BI-RUI-C003;52.611;2023-11-09 07:03:18.913
BI-RUI-BR2;58.456;2023-11-09 07:03:28.823
BI-RUI-011;58.269;2023-11-09 07:05:25.387
BI-RUI-020;56.90;2023-11-09 07:05:49.45
BI-RUI-P009;67.5;2023-11-09 07:05:58.217
BI-RUI-008;46.644;2023-11-09 07:06:21.753
BI-RUI-BR5;64.177;2023-11-09 07:06:25.567
BI-RUI-P008;71.7;2023-11-09 07:06:40.63
BI-RUI-P006;76.2;2023-11-09 07:07:12.087
BI-RUI-P012;70.7;2023-11-09 07:07:56.687
BI-RUI-022;57.552;2023-11-09 07:08:33.35
BI-RUI-BR8;58.10;2023-11-09 07:08:56.133
BI-RUI-BR6;55.50;2023-11-09 07:09:00.663
BI-RUI-C005;44.40;2023-11-09 07:09:22.06
BI-RUI-BR7;59.831;2023-11-09 07:11:45.797
BI-RUI-023;44.178;2023-11-09 07:12:16.223
BI-RUI-C010;57.567;2023-11-09 07:12:36.773
BI-RUI-P014;67.7;2023-11-09 07:12:53.32
BI-RUI-P002;53.4;2023-11-09 07:13:05.637
BI-RUI-P010;70.9;2023-11-09 07:14:17.083
BI-RUI-021;54.60;2023-11-09 07:14:24.553
BI-RUI-015;62.254;2023-11-09 07:15:01.2
BI-RUI-C009;42.406;2023-11-09 07:15:05.01
BI-RUI-P005;69.7;2023-11-09 07:15:17.56
BI-RUI-004;57.835;2023-11-09 07:15:20.107
BI-RUI-006;59.585;2023-11-09 07:15:22.14
BI-RUI-009;53.419;2023-11-09 07:15:26.5
BI-RUI-019;68.928;2023-11-09 07:15:31.67
BI-RUI-001;59.007;2023-11-09 07:15:47.597
BI-RUI-C002;55.780;2023-11-09 07:15:56.423
BI-RUI-C008;59.928;2023-11-09 07:16:43.383
BI-RUI-010;59.216;2023-11-09 07:17:09.763
BI-RUI-P011;68.3;2023-11-09 07:18:01.333
BI-RUI-C003;53.027;2023-11-09 07:18:19.023
BI-RUI-BR2;57.549;2023-11-09 07:18:23.49
BI-RUI-011;53.163;2023-11-09 07:20:34.883
BI-RUI-020;60.30;2023-11-09 07:20:55.48
BI-RUI-P009;69.0;2023-11-09 07:20:58.31
BI-RUI-008;45.704;2023-11-09 07:21:25.453
BI-RUI-BR5;63.866;2023-11-09 07:21:29.47
BI-RUI-P008;75.8;2023-11-09 07:21:40.643
BI-RUI-P012;70.4;2023-11-09 07:22:57.263
BI-RUI-022;59.444;2023-11-09 07:23:32.47
BI-RUI-BR8;62.00;2023-11-09 07:24:21.65
BI-RUI-BR6;60.80;2023-11-09 07:24:26.23
BI-RUI-C005;43.90;2023-11-09 07:24:47.78
BI-RUI-BR7;60.074;2023-11-09 07:26:41.92
