id;recvtime;fiwareservicepath;entitytype;entityid;laeq;laeq_d;laeq_den;laeq_e;laeq_n;dateobserved
234;2021-05-24T00:00:52+00:00;/sonometros;NoiseLevelObserved;T248678-daily;57.1;58.8;59.3;57.1;49.1;2021-05-23
235;2021-05-25T00:00:54+00:00;/sonometros;NoiseLevelObserved;T248678-daily;61.8;62.8;64.4;65.6;53.3;2021-05-24
236;2021-05-26T00:00:57+00:00;/sonometros;NoiseLevelObserved;T248678-daily;57.5;59.4;59.6;54.4;50.1;2021-05-25
239;2021-05-29T00:01:03+00:00;/sonometros;NoiseLevelObserved;T248678-daily;60.5;59.6;65.8;66.5;58.0;2021-05-28
241;2021-05-31T00:00:13+00:00;/sonometros;NoiseLevelObserved;T248678-daily;56.3;54.8;63.7;56.9;57.9;2021-05-30
243;2021-06-02T00:00:12+00:00;/sonometros;NoiseLevelObserved;T248678-daily;56.6;58.2;59.8;55.9;51.4;2021-06-01
245;2021-06-04T00:00:17+00:00;/sonometros;NoiseLevelObserved;T248678-daily;58.4;59.3;61.7;62.2;52.2;2021-06-03
246;2021-06-05T00:00:22+00:00;/sonometros;NoiseLevelObserved;T248678-daily;63.5;60.7;69.8;70.7;62.3;2021-06-04
249;2021-06-08T00:00:24+00:00;/sonometros;NoiseLevelObserved;T248678-daily;59.9;61.6;62.1;60.2;51.9;2021-06-07
254;2021-06-13T00:00:37+00:00;/sonometros;NoiseLevelObserved;T248678-daily;58.2;56.7;64.5;63.7;57.6;2021-06-12
257;2021-06-16T00:00:42+00:00;/sonometros;NoiseLevelObserved;T248678-daily;54.9;56.2;58.4;56.0;50.2;2021-06-15
262;2021-06-21T00:00:55+00:00;/sonometros;NoiseLevelObserved;T248678-daily;57.0;56.9;62.8;59.7;56.1;2021-06-20
263;2021-08-25T00:00:02+00:00;/sonometros;NoiseLevelObserved;T248678-daily;55.0;55.9;59.8;55.0;52.9;2021-08-24
266;2021-08-28T00:00:10+00:00;/sonometros;NoiseLevelObserved;T248678-daily;57.6;57.8;61.9;62.7;53.3;2021-08-27
267;2021-08-29T00:00:12+00:00;/sonometros;NoiseLevelObserved;T248678-daily;56.4;55.5;62.5;60.9;55.8;2021-08-28
268;2021-08-30T00:00:14+00:00;/sonometros;NoiseLevelObserved;T248678-daily;60.1;59.3;64.5;67.1;54.6;2021-08-29
271;2021-09-02T00:00:22+00:00;/sonometros;NoiseLevelObserved;T248678-daily;78.5;77.0;86.1;78.4;80.4;2021-09-01
274;2021-09-05T00:00:29+00:00;/sonometros;NoiseLevelObserved;T248678-daily;86.7;76.7;95.7;91.0;90.0;2021-09-04
